"","cntry_name","cntry","vote_code","lrscale","emplrel","emplno","estsz","hinctnta","isco08","jbspv","njbspv","sclmeet","inprdsc","sclact","age","rlgdgr","eduyrs","male","blgetmg","uemp3m","uemp12m","uemp5yr","mbtru","tporgwk","wrkac6m","anweight","domicil","region","uempla","uempli","pdwrk","vote","empName","communist10","occup","org_name","domicil_name","self_emp10","occup_level","party_code","populist","party_name","civil_lib_2018","civil_lib_2008","polit_rights_2018","polit_rights_2008","freedom_status_2018","freedom_status_2008","total_polit_2018","total_polit_2008","voted","gov_type","private","org_simp","centrist","psoe","soe","public","pvzt","method_oldcode"
"3474","Hungary","HU","",5,1,NA,1,10,2265,0,NA,2,4,3,40,8,12,0,0,0,NA,NA,0,4,2,0.253364297532943,2,"HU212",0,0,1,2,"employee",1,"2 professionals","Private firm","Suburbs, outskirts of big city",0,2,NA,0,NA,44,55,28,37,"F","F",72,92,0,"parliamentary.republic",1,"private",1,"private",0,0,"typeB","market"
"3475","Hungary","HU","",NA,1,NA,4,NA,2522,0,NA,2,2,3,39,8,16,1,0,0,NA,NA,0,1,2,0.82112557771117,5,"HU321",0,0,1,1,"employee",1,"2 professionals","Central, local government","Farm or home in countryside",0,2,NA,0,NA,44,55,28,37,"F","F",72,92,1,"parliamentary.republic",0,"public",0,"public",0,1,"typeB","market"
"3476","Hungary","HU","",5,1,NA,4,6,9333,0,NA,5,4,3,20,5,13,1,0,0,NA,NA,0,4,2,0.833220821102001,3,"HU331",0,0,1,3,"employee",1,"9 elementary","Private firm","Town or small city",0,9,NA,0,NA,44,55,28,37,"F","F",72,92,NA,"parliamentary.republic",1,"private",1,"private",0,0,"typeB","market"
"3477","Hungary","HU","",5,1,NA,NA,NA,7531,0,NA,4,2,3,47,8,11,0,0,0,NA,NA,1,4,2,0.33264471215731,2,"HU223",0,0,1,1,"employee",1,"7 craft & trade","Private firm","Suburbs, outskirts of big city",0,7,NA,0,NA,44,55,28,37,"F","F",72,92,1,"parliamentary.republic",1,"private",1,"private",0,0,"typeB","market"
"3478","Hungary","HU","",6,1,NA,4,NA,3119,1,15,6,3,3,29,6,17,1,0,0,NA,NA,0,4,2,0.367281039162655,3,"HU331",0,0,1,3,"employee",1,"3 technicians and assoc. profs.","Private firm","Town or small city",0,3,NA,0,NA,44,55,28,37,"F","F",72,92,NA,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"3479","Hungary","HU","",5,1,NA,1,7,5223,0,NA,4,3,3,23,1,12,0,0,0,NA,NA,0,4,2,0.291067271769246,2,"HU211",0,0,1,2,"employee",1,"5 service & sales","Private firm","Suburbs, outskirts of big city",0,5,NA,0,NA,44,55,28,37,"F","F",72,92,0,"parliamentary.republic",1,"private",1,"private",0,0,"typeB","market"
"3480","Hungary","HU","",NA,1,NA,NA,NA,3119,0,NA,2,3,NA,62,5,14,0,0,0,NA,NA,1,4,2,0.221557735707815,2,"HU211",0,0,1,NA,"employee",1,"3 technicians and assoc. profs.","Private firm","Suburbs, outskirts of big city",0,3,NA,0,NA,44,55,28,37,"F","F",72,92,NA,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"3481","Hungary","HU","",NA,1,NA,1,NA,5142,0,NA,5,2,3,24,2,14,0,0,1,2,2,0,6,2,0.511079764041952,3,"HU120",0,0,1,2,"employee",1,"5 service & sales","Other","Town or small city",0,5,NA,0,NA,44,55,28,37,"F","F",72,92,0,"parliamentary.republic",0,NA,0,"other",0,0,"typeB","market"
"3482","Hungary","HU","",NA,1,NA,3,2,4110,0,NA,2,2,2,32,7,13,0,0,0,NA,NA,0,4,1,0.291067271769246,2,"HU213",0,0,1,2,"employee",1,"4 clerical","Private firm","Suburbs, outskirts of big city",0,4,NA,0,NA,44,55,28,37,"F","F",72,92,0,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"3483","Hungary","HU","",7,1,NA,3,8,8219,0,NA,3,3,3,49,0,12,1,0,0,NA,NA,0,4,2,0.338526775804477,2,"HU211",0,0,1,1,"employee",1,"8 plant & machine op.","Private firm","Suburbs, outskirts of big city",0,8,NA,0,NA,44,55,28,37,"F","F",72,92,1,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"3484","Hungary","HU","",5,1,NA,4,NA,9333,0,NA,3,3,3,36,0,9,0,0,0,NA,NA,0,4,2,0.627778126775363,2,"HU211",0,0,1,2,"employee",1,"9 elementary","Private firm","Suburbs, outskirts of big city",0,9,NA,0,NA,44,55,28,37,"F","F",72,92,0,"parliamentary.republic",1,"private",1,"private",0,0,"typeB","market"
"3485","Hungary","HU","",NA,1,NA,2,NA,2142,1,4,2,2,2,39,1,15,1,0,0,NA,NA,0,4,2,0.82112557771117,5,"HU321",0,0,1,2,"employee",1,"2 professionals","Private firm","Farm or home in countryside",0,2,NA,0,NA,44,55,28,37,"F","F",72,92,0,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"3486","Hungary","HU","",NA,1,NA,3,3,9321,0,NA,3,3,3,19,1,12,1,0,0,NA,NA,0,4,2,0.491087632649348,3,"HU322",0,0,1,3,"employee",1,"9 elementary","Private firm","Town or small city",0,9,NA,0,NA,44,55,28,37,"F","F",72,92,NA,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"3487","Hungary","HU","",NA,1,NA,4,3,9112,0,NA,2,1,2,32,3,8,0,1,0,NA,NA,0,1,2,0.552703654242864,2,"HU323",0,0,1,2,"employee",1,"9 elementary","Central, local government","Suburbs, outskirts of big city",0,9,NA,0,NA,44,55,28,37,"F","F",72,92,0,"parliamentary.republic",0,"public",0,"public",0,1,"typeB","market"
"3488","Hungary","HU","",NA,1,NA,NA,NA,7122,0,NA,2,1,2,51,0,18,1,0,0,NA,NA,0,4,2,0.594413127249372,3,"HU120",0,0,1,2,"employee",1,"7 craft & trade","Private firm","Town or small city",0,7,NA,0,NA,44,55,28,37,"F","F",72,92,0,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"3489","Hungary","HU","",5,1,NA,2,10,3256,0,NA,4,2,3,36,5,12,0,0,0,NA,NA,0,2,2,0.397469549195285,2,"HU213",0,0,1,2,"employee",1,"3 technicians and assoc. profs.","Other public sector","Suburbs, outskirts of big city",0,3,NA,0,NA,44,55,28,37,"F","F",72,92,0,"parliamentary.republic",0,"public",1,"public",0,1,"typeB","market"
"3490","Hungary","HU","",5,1,NA,3,7,9313,0,NA,5,1,3,51,2,11,1,0,0,NA,NA,1,4,1,0.338526775804477,3,"HU213",0,0,1,3,"employee",1,"9 elementary","Private firm","Town or small city",0,9,NA,0,NA,44,55,28,37,"F","F",72,92,NA,"parliamentary.republic",1,"private",1,"private",0,0,"typeB","market"
"3491","Hungary","HU","",5,1,NA,3,NA,2341,0,NA,4,3,3,51,4,17,0,0,0,NA,NA,0,2,2,0.678576229850927,3,"HU311",0,0,1,1,"employee",1,"2 professionals","Other public sector","Town or small city",0,2,NA,0,NA,44,55,28,37,"F","F",72,92,1,"parliamentary.republic",0,"public",1,"public",0,1,"typeB","market"
"3492","Hungary","HU","",5,1,NA,NA,NA,2341,0,NA,2,3,2,53,0,21,0,0,0,NA,NA,2,2,2,0.629051013577034,3,"HU321",0,0,1,1,"employee",1,"2 professionals","Other public sector","Town or small city",0,2,NA,0,NA,44,55,28,37,"F","F",72,92,1,"parliamentary.republic",0,"public",1,"public",0,1,"typeB","market"
"3493","Hungary","HU","",4,1,NA,3,NA,8322,0,NA,6,5,3,29,6,15,1,0,1,2,2,0,3,2,1.11621053338954,5,"HU110",0,0,1,1,"employee",1,"8 plant & machine op.","State-owned enterprise","Farm or home in countryside",0,8,NA,0,NA,44,55,28,37,"F","F",72,92,1,"parliamentary.republic",0,"other",0,"SOE",1,0,"typeB","market"
"3494","Hungary","HU","",5,1,NA,5,NA,2423,0,NA,5,2,3,57,4,14,0,0,0,NA,NA,2,2,2,0.647699908741924,5,"HU231",0,0,1,1,"employee",1,"2 professionals","Other public sector","Farm or home in countryside",0,2,NA,0,NA,44,55,28,37,"F","F",72,92,1,"parliamentary.republic",0,"public",1,"public",0,1,"typeB","market"
"3495","Hungary","HU","",5,1,NA,2,7,7112,0,NA,2,1,2,56,8,11,1,0,0,NA,NA,0,4,2,0.531299916336364,5,"HU223",0,0,1,2,"employee",1,"7 craft & trade","Private firm","Farm or home in countryside",0,7,NA,0,NA,44,55,28,37,"F","F",72,92,0,"parliamentary.republic",1,"private",1,"private",0,0,"typeB","market"
"3496","Hungary","HU","",5,1,NA,2,NA,5153,0,NA,5,3,2,63,2,12,1,0,0,NA,NA,0,4,2,0.572554606991898,5,"HU110",0,0,1,2,"employee",1,"5 service & sales","Private firm","Farm or home in countryside",0,5,NA,0,NA,44,55,28,37,"F","F",72,92,0,"parliamentary.republic",1,"private",1,"private",0,0,"typeB","market"
"3497","Hungary","HU","",NA,1,NA,5,NA,7411,0,NA,4,1,NA,36,3,10,1,0,0,NA,NA,1,3,2,0.330848162940034,3,"HU323",0,0,1,2,"employee",1,"7 craft & trade","State-owned enterprise","Town or small city",0,7,NA,0,NA,44,55,28,37,"F","F",72,92,0,"parliamentary.republic",0,"other",0,"SOE",1,0,"typeB","market"
"3498","Hungary","HU","",5,1,NA,5,7,1342,1,6,2,4,2,50,6,13,0,0,0,NA,NA,2,2,2,0.562818318396116,4,"HU110",0,0,1,2,"employee",1,"1 managers","Other public sector","Country village",0,1,NA,0,NA,44,55,28,37,"F","F",72,92,0,"parliamentary.republic",0,"public",1,"public",0,1,"typeB","market"
"3499","Hungary","HU","",9,1,NA,3,3,8153,0,NA,5,2,2,53,5,11,1,0,0,NA,NA,0,1,2,0.367475354712854,2,"HU311",0,0,1,3,"employee",1,"8 plant & machine op.","Central, local government","Suburbs, outskirts of big city",0,8,NA,0,NA,44,55,28,37,"F","F",72,92,NA,"parliamentary.republic",0,"public",0,"public",0,1,"typeB","market"
"3500","Hungary","HU","",5,1,NA,NA,10,8332,0,NA,4,4,3,21,0,14,1,0,0,NA,NA,0,4,2,0.902700085319617,3,"HU231",0,0,1,1,"employee",1,"8 plant & machine op.","Private firm","Town or small city",0,8,NA,0,NA,44,55,28,37,"F","F",72,92,1,"parliamentary.republic",1,"private",1,"private",0,0,"typeB","market"
"3501","Hungary","HU","",NA,1,NA,NA,NA,3221,0,NA,3,1,3,50,0,10,0,0,0,NA,NA,0,2,2,0.247617355161885,2,"HU323",0,0,1,1,"employee",1,"3 technicians and assoc. profs.","Other public sector","Suburbs, outskirts of big city",0,3,NA,0,NA,44,55,28,37,"F","F",72,92,1,"parliamentary.republic",0,"public",0,"public",0,1,"typeB","market"
"3502","Hungary","HU","",6,1,NA,4,NA,5321,0,NA,4,3,3,33,10,16,1,1,0,NA,NA,2,2,2,0.571723308275447,3,"HU331",0,0,1,1,"employee",1,"5 service & sales","Other public sector","Town or small city",0,5,NA,0,NA,44,55,28,37,"F","F",72,92,1,"parliamentary.republic",0,"public",0,"public",0,1,"typeB","market"
"3503","Hungary","HU","",0,1,NA,3,7,8219,0,NA,2,3,1,63,7,10,0,0,0,NA,NA,1,4,2,0.221557735707815,2,"HU213",0,0,1,2,"employee",1,"8 plant & machine op.","Private firm","Suburbs, outskirts of big city",0,8,NA,0,NA,44,55,28,37,"F","F",72,92,0,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"3504","Hungary","HU","",5,1,NA,5,5,8211,0,NA,2,1,2,49,1,11,1,0,0,NA,NA,0,4,1,0.330848162940034,2,"HU322",0,0,1,2,"employee",1,"8 plant & machine op.","Private firm","Suburbs, outskirts of big city",0,8,NA,0,NA,44,55,28,37,"F","F",72,92,0,"parliamentary.republic",1,"private",1,"private",0,0,"typeB","market"
"3505","Hungary","HU","",5,1,NA,3,9,5414,0,NA,2,0,NA,49,3,9,1,0,0,NA,NA,0,4,2,0.873709704578373,3,"HU323",0,0,1,2,"employee",1,"5 service & sales","Private firm","Town or small city",0,5,NA,0,NA,44,55,28,37,"F","F",72,92,0,"parliamentary.republic",1,"private",1,"private",0,0,"typeB","market"
"3506","Hungary","HU","",NA,1,NA,3,3,8172,0,NA,2,2,2,47,2,8,0,0,0,NA,NA,0,4,2,0.627778126775363,2,"HU213",0,0,1,1,"employee",1,"8 plant & machine op.","Private firm","Suburbs, outskirts of big city",0,8,NA,0,NA,44,55,28,37,"F","F",72,92,1,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"3507","Hungary","HU","",NA,1,NA,1,8,2342,0,NA,4,3,3,31,8,16,0,0,1,2,2,0,1,2,0.531380881148946,2,"HU221",0,0,1,1,"employee",1,"2 professionals","Central, local government","Suburbs, outskirts of big city",0,2,NA,0,NA,44,55,28,37,"F","F",72,92,1,"parliamentary.republic",0,"public",0,"public",0,1,"typeB","market"
"3508","Hungary","HU","",5,1,NA,4,NA,2141,0,NA,1,2,1,34,1,15,1,0,0,NA,NA,0,3,1,0.564700480405956,3,"HU213",0,0,1,2,"employee",1,"2 professionals","State-owned enterprise","Town or small city",0,2,NA,0,NA,44,55,28,37,"F","F",72,92,0,"parliamentary.republic",0,"other",1,"SOE",1,0,"typeB","market"
"3509","Hungary","HU","",7,1,NA,1,6,5223,0,NA,4,2,2,36,1,13,0,0,0,NA,NA,0,4,2,0.27357971188647,3,"HU120",0,0,1,2,"employee",1,"5 service & sales","Private firm","Town or small city",0,5,NA,0,NA,44,55,28,37,"F","F",72,92,0,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"3510","Hungary","HU","",NA,1,NA,NA,NA,3119,0,NA,2,1,3,58,1,13,1,0,0,NA,NA,0,4,2,0.251900933512929,3,"HU323",0,0,1,1,"employee",1,"3 technicians and assoc. profs.","Private firm","Town or small city",0,3,NA,0,NA,44,55,28,37,"F","F",72,92,1,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"3511","Hungary","HU","",6,1,NA,2,4,7531,0,NA,3,1,3,52,0,12,0,0,0,NA,NA,0,3,2,0.275030331445244,2,"HU311",0,0,1,1,"employee",1,"7 craft & trade","State-owned enterprise","Suburbs, outskirts of big city",0,7,NA,0,NA,44,55,28,37,"F","F",72,92,1,"parliamentary.republic",0,"other",0,"SOE",1,0,"typeB","market"
"3512","Hungary","HU","",4,1,NA,1,NA,7231,0,NA,2,1,1,57,6,13,1,0,1,1,1,0,4,2,0.75349584968262,5,"HU232",0,0,1,2,"employee",1,"7 craft & trade","Private firm","Farm or home in countryside",0,7,NA,0,NA,44,55,28,37,"F","F",72,92,0,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"3513","Hungary","HU","",7,1,NA,1,NA,9333,0,NA,1,1,2,23,6,12,1,0,0,NA,NA,0,4,2,0.542577595041915,2,"HU120",0,0,1,2,"employee",1,"9 elementary","Private firm","Suburbs, outskirts of big city",0,9,NA,0,NA,44,55,28,37,"F","F",72,92,0,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"3514","Hungary","HU","",NA,1,NA,3,NA,2341,0,NA,2,4,3,50,0,16,0,0,0,NA,NA,0,2,2,0.629051013577034,3,"HU321",0,0,1,1,"employee",1,"2 professionals","Other public sector","Town or small city",0,2,NA,0,NA,44,55,28,37,"F","F",72,92,1,"parliamentary.republic",0,"public",0,"public",0,1,"typeB","market"
"3515","Hungary","HU","",NA,1,NA,2,6,5223,0,NA,4,1,3,37,0,17,0,0,0,NA,NA,0,4,2,0.27357971188647,2,"HU120",0,0,1,2,"employee",1,"5 service & sales","Private firm","Suburbs, outskirts of big city",0,5,NA,0,NA,44,55,28,37,"F","F",72,92,0,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"3516","Hungary","HU","",4,1,NA,1,NA,4110,0,NA,6,4,3,40,6,15,0,0,1,2,2,0,4,2,0.562818318396116,5,"HU110",0,0,1,2,"employee",1,"4 clerical","Private firm","Farm or home in countryside",0,4,NA,0,NA,44,55,28,37,"F","F",72,92,0,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"3517","Hungary","HU","",2,1,NA,2,NA,3313,0,NA,4,2,3,42,3,17,0,0,0,NA,NA,0,4,2,0.882930697122518,5,"HU110",0,0,1,2,"employee",1,"3 technicians and assoc. profs.","Private firm","Farm or home in countryside",0,3,NA,0,NA,44,55,28,37,"F","F",72,92,0,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"3518","Hungary","HU","",5,1,NA,2,NA,7321,0,NA,2,1,2,52,0,12,1,0,0,NA,NA,2,4,2,0.751996501301459,5,"HU110",0,0,1,2,"employee",1,"7 craft & trade","Private firm","Farm or home in countryside",0,7,NA,0,NA,44,55,28,37,"F","F",72,92,0,"parliamentary.republic",1,"private",1,"private",0,0,"typeB","market"
"3519","Hungary","HU","",5,1,NA,1,6,5120,0,NA,4,2,3,55,3,11,0,0,0,NA,NA,0,4,2,0.239235382978355,3,"HU120",0,0,1,2,"employee",1,"5 service & sales","Private firm","Town or small city",0,5,NA,0,NA,44,55,28,37,"F","F",72,92,0,"parliamentary.republic",1,"private",1,"private",0,0,"typeB","market"
"3520","Hungary","HU","",5,1,NA,4,5,3115,0,NA,4,3,3,50,0,4,1,0,0,NA,NA,1,1,2,0.554449675419694,3,"HU213",0,0,1,2,"employee",1,"3 technicians and assoc. profs.","Central, local government","Town or small city",0,3,NA,0,NA,44,55,28,37,"F","F",72,92,0,"parliamentary.republic",0,"public",1,"public",0,1,"typeB","market"
"3521","Hungary","HU","",7,1,NA,3,4,9211,0,NA,5,1,3,27,4,12,1,0,0,NA,NA,1,4,1,1.06042493788495,3,"HU331",0,0,1,2,"employee",1,"9 elementary","Private firm","Town or small city",0,9,NA,0,NA,44,55,28,37,"F","F",72,92,0,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"3522","Hungary","HU","",6,1,NA,3,5,8189,0,NA,2,3,2,43,3,11,1,0,0,NA,NA,0,4,2,0.360613796755241,3,"HU331",0,0,1,2,"employee",1,"8 plant & machine op.","Private firm","Town or small city",0,8,NA,0,NA,44,55,28,37,"F","F",72,92,0,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"3523","Hungary","HU","",NA,1,NA,2,NA,5131,0,NA,6,5,4,26,0,12,0,0,0,NA,NA,0,4,2,0.291067271769246,2,"HU212",0,0,1,2,"employee",1,"5 service & sales","Private firm","Suburbs, outskirts of big city",0,5,NA,0,NA,44,55,28,37,"F","F",72,92,0,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"3524","Hungary","HU","",5,1,NA,2,3,2341,0,NA,3,4,3,43,3,13,0,0,0,NA,NA,0,3,2,0.650987799820005,3,"HU213",0,0,1,2,"employee",1,"2 professionals","State-owned enterprise","Town or small city",0,2,NA,0,NA,44,55,28,37,"F","F",72,92,0,"parliamentary.republic",0,"other",1,"SOE",1,0,"typeB","market"
"3525","Hungary","HU","",5,1,NA,NA,NA,2330,0,NA,2,3,3,43,6,21,0,0,0,NA,NA,1,2,2,0.659083621364991,5,"HU332",0,0,1,1,"employee",1,"2 professionals","Other public sector","Farm or home in countryside",0,2,NA,0,NA,44,55,28,37,"F","F",72,92,1,"parliamentary.republic",0,"public",1,"public",0,1,"typeB","market"
"3526","Hungary","HU","",NA,1,NA,2,NA,4110,0,NA,3,4,3,22,0,15,0,0,0,NA,NA,0,1,2,0.291067271769246,2,"HU211",0,0,1,1,"employee",1,"4 clerical","Central, local government","Suburbs, outskirts of big city",0,4,NA,0,NA,44,55,28,37,"F","F",72,92,1,"parliamentary.republic",0,"public",0,"public",0,1,"typeB","market"
"3527","Hungary","HU","",10,1,NA,3,7,7314,0,NA,6,2,2,44,7,15,1,0,1,2,2,1,4,2,0.367475354712854,3,"HU311",0,0,1,2,"employee",1,"7 craft & trade","Private firm","Town or small city",0,7,NA,0,NA,44,55,28,37,"F","F",72,92,0,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"3528","Hungary","HU","",1,1,NA,2,2,7115,0,NA,4,2,3,40,7,11,1,0,0,NA,NA,0,4,1,0.338526775804477,2,"HU213",0,0,1,1,"employee",1,"7 craft & trade","Private firm","Suburbs, outskirts of big city",0,7,NA,0,NA,44,55,28,37,"F","F",72,92,1,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"3529","Hungary","HU","",NA,1,NA,3,4,2354,0,NA,4,3,3,28,5,18,1,0,0,NA,NA,0,1,2,0.564700480405956,3,"HU213",0,0,1,1,"employee",1,"2 professionals","Central, local government","Town or small city",0,2,NA,0,NA,44,55,28,37,"F","F",72,92,1,"parliamentary.republic",0,"public",0,"public",0,1,"typeB","market"
"3530","Hungary","HU","",5,1,NA,2,10,2341,0,NA,2,4,1,53,0,27,0,0,0,NA,NA,0,3,2,0.431458457569645,2,"HU311",0,0,1,1,"employee",1,"2 professionals","State-owned enterprise","Suburbs, outskirts of big city",0,2,NA,0,NA,44,55,28,37,"F","F",72,92,1,"parliamentary.republic",0,"other",1,"SOE",1,0,"typeB","market"
"3531","Hungary","HU","",6,1,NA,4,5,7412,0,NA,6,2,3,45,7,11,1,0,0,NA,NA,0,4,2,0.697812209867944,5,"HU222",0,0,1,1,"employee",1,"7 craft & trade","Private firm","Farm or home in countryside",0,7,NA,0,NA,44,55,28,37,"F","F",72,92,1,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"3532","Hungary","HU","",6,1,NA,3,NA,7126,0,NA,4,2,3,60,3,11,1,0,0,NA,NA,1,4,2,0.531299916336364,3,"HU222",0,0,1,1,"employee",1,"7 craft & trade","Private firm","Town or small city",0,7,NA,0,NA,44,55,28,37,"F","F",72,92,1,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"3533","Hungary","HU","",4,1,NA,1,3,5223,0,NA,4,2,5,36,4,12,0,0,0,NA,NA,0,4,2,0.562818318396116,5,"HU110",0,0,1,2,"employee",1,"5 service & sales","Private firm","Farm or home in countryside",0,5,NA,0,NA,44,55,28,37,"F","F",72,92,0,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"3534","Hungary","HU","",6,1,NA,2,NA,8211,0,NA,5,4,3,53,6,12,0,0,0,NA,NA,0,4,2,0.400984471605242,3,"HU321",0,0,1,1,"employee",1,"8 plant & machine op.","Private firm","Town or small city",0,8,NA,0,NA,44,55,28,37,"F","F",72,92,1,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"3535","Hungary","HU","",1,1,NA,1,2,7511,0,NA,3,1,2,63,2,8,0,0,0,NA,NA,0,3,2,0.401169551169413,2,"HU332",0,0,1,2,"employee",1,"7 craft & trade","State-owned enterprise","Suburbs, outskirts of big city",0,7,NA,0,NA,44,55,28,37,"F","F",72,92,0,"parliamentary.republic",0,"other",0,"SOE",1,0,"typeB","market"
"3536","Hungary","HU","",3,1,NA,1,NA,5132,0,NA,4,3,2,31,1,12,0,0,0,NA,NA,0,4,1,0.314290948727768,3,"HU120",0,0,1,2,"employee",1,"5 service & sales","Private firm","Town or small city",0,5,NA,0,NA,44,55,28,37,"F","F",72,92,0,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"3537","Hungary","HU","",5,1,NA,NA,9,3221,0,NA,2,5,2,33,0,13,0,0,0,NA,NA,0,2,2,0.46065484877846,5,"HU321",0,0,1,1,"employee",1,"3 technicians and assoc. profs.","Other public sector","Farm or home in countryside",0,3,NA,0,NA,44,55,28,37,"F","F",72,92,1,"parliamentary.republic",0,"public",1,"public",0,1,"typeB","market"
"3538","Hungary","HU","",NA,1,NA,NA,5,5412,0,NA,6,NA,4,35,0,14,1,0,0,NA,NA,2,2,2,0.338526775804477,2,"HU212",0,0,1,2,"employee",1,"5 service & sales","Other public sector","Suburbs, outskirts of big city",0,5,NA,0,NA,44,55,28,37,"F","F",72,92,0,"parliamentary.republic",0,"public",0,"public",0,1,"typeB","market"
"3539","Hungary","HU","",5,1,NA,3,3,8172,0,NA,2,4,2,49,6,12,0,0,0,NA,NA,1,4,2,0.253364297532943,2,"HU213",0,0,1,2,"employee",1,"8 plant & machine op.","Private firm","Suburbs, outskirts of big city",0,8,NA,0,NA,44,55,28,37,"F","F",72,92,0,"parliamentary.republic",1,"private",1,"private",0,0,"typeB","market"
"3540","Hungary","HU","",5,1,NA,1,6,7311,0,NA,2,2,2,36,2,12,0,0,0,NA,NA,0,4,2,0.562818318396116,5,"HU110",0,0,1,2,"employee",1,"7 craft & trade","Private firm","Farm or home in countryside",0,7,NA,0,NA,44,55,28,37,"F","F",72,92,0,"parliamentary.republic",1,"private",1,"private",0,0,"typeB","market"
"3541","Hungary","HU","",5,1,NA,NA,5,4110,0,NA,4,4,3,37,1,12,0,0,0,NA,NA,0,2,2,0.400984471605242,5,"HU321",0,0,1,2,"employee",1,"4 clerical","Other public sector","Farm or home in countryside",0,4,NA,0,NA,44,55,28,37,"F","F",72,92,0,"parliamentary.republic",0,"public",1,"public",0,1,"typeB","market"
"3542","Hungary","HU","",8,1,NA,2,NA,8312,0,NA,6,6,4,64,10,8,0,1,1,2,2,0,1,2,0.494440085668723,2,"HU223",0,0,1,1,"employee",1,"8 plant & machine op.","Central, local government","Suburbs, outskirts of big city",0,8,NA,0,NA,44,55,28,37,"F","F",72,92,1,"parliamentary.republic",0,"public",0,"public",0,1,"typeB","market"
"3543","Hungary","HU","",5,1,NA,2,NA,4311,0,NA,3,2,3,48,2,14,0,0,0,NA,NA,0,4,2,0.455161386244721,2,"HU233",0,0,1,1,"employee",1,"4 clerical","Private firm","Suburbs, outskirts of big city",0,4,NA,0,NA,44,55,28,37,"F","F",72,92,1,"parliamentary.republic",1,"private",1,"private",0,0,"typeB","market"
"3544","Hungary","HU","",5,1,NA,2,NA,2522,0,NA,3,1,3,34,0,16,1,0,0,NA,NA,0,4,2,0.765899539022424,5,"HU110",0,0,1,2,"employee",1,"2 professionals","Private firm","Farm or home in countryside",0,2,NA,0,NA,44,55,28,37,"F","F",72,92,0,"parliamentary.republic",1,"private",1,"private",0,0,"typeB","market"
"3545","Hungary","HU","",NA,1,NA,2,3,9313,0,NA,4,2,4,27,0,8,1,NA,1,2,1,0,4,1,0.639503690829336,2,"HU213",0,0,1,2,"employee",1,"9 elementary","Private firm","Suburbs, outskirts of big city",0,9,NA,0,NA,44,55,28,37,"F","F",72,92,0,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"3546","Hungary","HU","",5,1,NA,3,2,9333,0,NA,1,1,1,52,3,8,1,0,0,NA,NA,0,4,2,0.552058394673547,2,"HU213",0,0,1,2,"employee",1,"9 elementary","Private firm","Suburbs, outskirts of big city",0,9,NA,0,NA,44,55,28,37,"F","F",72,92,0,"parliamentary.republic",1,"private",1,"private",0,0,"typeB","market"
"3547","Hungary","HU","",5,1,NA,3,NA,7319,0,NA,5,3,2,45,8,8,0,1,1,2,2,0,4,2,1.3945337337495,5,"HU110",0,0,1,2,"employee",1,"7 craft & trade","Private firm","Farm or home in countryside",0,7,NA,0,NA,44,55,28,37,"F","F",72,92,0,"parliamentary.republic",1,"private",1,"private",0,0,"typeB","market"
"3548","Hungary","HU","",5,1,NA,NA,NA,8331,0,NA,3,1,2,46,0,11,1,0,0,NA,NA,0,1,2,0.365537117073558,2,"HU120",0,0,1,2,"employee",1,"8 plant & machine op.","Central, local government","Suburbs, outskirts of big city",0,8,NA,0,NA,44,55,28,37,"F","F",72,92,0,"parliamentary.republic",0,"public",1,"public",0,1,"typeB","market"
"3549","Hungary","HU","",NA,1,NA,1,1,9112,0,NA,1,0,1,43,0,8,0,1,1,2,1,0,4,2,0.677867457884184,3,"HU120",0,0,1,2,"employee",1,"9 elementary","Private firm","Town or small city",0,9,NA,0,NA,44,55,28,37,"F","F",72,92,0,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
