"","nuts2","year","country","country_code","regionname","nutslevel.x","ideology","ideo01","num_parties","voteshare","nuts3","pop_tot","pop_density","Enterprise_population","Business_growth_rate","nutslevel.y","freight_kt_unload","educ_voc","educ_uni"
"1870","PL91",2005,"Poland","PL","Warszawski stoleczny",2,"eurosceptic",1,3,0.402014351016156,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1871","PL91",2005,"Poland","PL","Warszawski stoleczny",2,"farright",1,2,0.361224416484809,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1872","PL91",2005,"Poland","PL","Warszawski stoleczny",2,"populist",1,3,0.402014351016156,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1873","PL91",2005,"Poland","PL","Warszawski stoleczny",2,"non_democ",0,8,0.572538190047687,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1874","PL91",2005,"Poland","PL","Warszawski stoleczny",2,"non_democ",1,3,0.402014351016156,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1875","PL91",2007,"Poland","PL","Warszawski stoleczny",2,"populist",1,3,0.317670127699427,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1876","PL91",2007,"Poland","PL","Warszawski stoleczny",2,"non_democ",0,4,0.671136417587206,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1877","PL91",2007,"Poland","PL","Warszawski stoleczny",2,"non_democ",1,3,0.317670127699427,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1878","PL91",2007,"Poland","PL","Warszawski stoleczny",2,"farright",1,2,0.312009989626657,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1879","PL91",2007,"Poland","PL","Warszawski stoleczny",2,"eurosceptic",1,3,0.317670127699427,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1880","PL91",2011,"Poland","PL","Warszawski stoleczny",2,"eurosceptic",1,1,0.281014122483626,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1881","PL91",2011,"Poland","PL","Warszawski stoleczny",2,"farright",1,1,0.281014122483626,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1882","PL91",2011,"Poland","PL","Warszawski stoleczny",2,"non_democ",0,7,0.694573204730241,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1883","PL91",2011,"Poland","PL","Warszawski stoleczny",2,"non_democ",1,1,0.281014122483626,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1884","PL91",2011,"Poland","PL","Warszawski stoleczny",2,"populist",1,1,0.281014122483626,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1885","PL91",2015,"Poland","PL","Warszawski stoleczny",2,"non_democ",1,4,0.537691410315755,"PL91",2960058,493.9,NA,NA,2,NA,NA,52.1
"1886","PL91",2015,"Poland","PL","Warszawski stoleczny",2,"populist",1,2,0.392182111045409,"PL91",2960058,493.9,NA,NA,2,NA,NA,52.1
"1887","PL91",2015,"Poland","PL","Warszawski stoleczny",2,"eurosceptic",1,3,0.489332796416751,"PL91",2960058,493.9,NA,NA,2,NA,NA,52.1
"1888","PL91",2015,"Poland","PL","Warszawski stoleczny",2,"farleft",1,1,0.0483586138990044,"PL91",2960058,493.9,NA,NA,2,NA,NA,52.1
"1889","PL91",2015,"Poland","PL","Warszawski stoleczny",2,"farright",1,3,0.489332796416751,"PL91",2960058,493.9,NA,NA,2,NA,NA,52.1
"1890","PL91",2015,"Poland","PL","Warszawski stoleczny",2,"non_democ",0,4,0.497848766117531,"PL91",2960058,493.9,NA,NA,2,NA,NA,52.1
"1891","PL91",2019,"Poland","PL","Warszawski stoleczny",2,"eurosceptic",1,2,0.462536959519536,"PL91",3053104,510.2,106009,1,2,NA,NA,55.5
"1892","PL91",2019,"Poland","PL","Warszawski stoleczny",2,"populist",1,1,0.33343737913931,"PL91",3053104,510.2,106009,1,2,NA,NA,55.5
"1893","PL91",2019,"Poland","PL","Warszawski stoleczny",2,"farright",1,2,0.462536959519536,"PL91",3053104,510.2,106009,1,2,NA,NA,55.5
"1894","PL91",2019,"Poland","PL","Warszawski stoleczny",2,"non_democ",1,2,0.462536959519536,"PL91",3053104,510.2,106009,1,2,NA,NA,55.5
"1895","PL91",2019,"Poland","PL","Warszawski stoleczny",2,"non_democ",0,3,0.595255739085016,"PL91",3053104,510.2,106009,1,2,NA,NA,55.5
"1896","PL92",2001,"Poland","PL","Mazowiecki regionalny",2,"eurosceptic",1,3,0.280203785480285,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1897","PL92",2001,"Poland","PL","Mazowiecki regionalny",2,"farright",1,2,0.147476992264301,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1898","PL92",2001,"Poland","PL","Mazowiecki regionalny",2,"non_democ",0,5,0.678621648207565,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1899","PL92",2001,"Poland","PL","Mazowiecki regionalny",2,"non_democ",1,3,0.280203785480285,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1900","PL92",2001,"Poland","PL","Mazowiecki regionalny",2,"populist",1,3,0.280203785480285,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1901","PL92",2005,"Poland","PL","Mazowiecki regionalny",2,"eurosceptic",1,3,0.513985842702133,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1902","PL92",2005,"Poland","PL","Mazowiecki regionalny",2,"farright",1,2,0.32925787128888,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1903","PL92",2005,"Poland","PL","Mazowiecki regionalny",2,"non_democ",0,8,0.449827592306834,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1904","PL92",2005,"Poland","PL","Mazowiecki regionalny",2,"non_democ",1,3,0.513985842702133,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1905","PL92",2005,"Poland","PL","Mazowiecki regionalny",2,"populist",1,3,0.513985842702133,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1906","PL92",2007,"Poland","PL","Mazowiecki regionalny",2,"eurosceptic",1,3,0.435471113457932,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1907","PL92",2007,"Poland","PL","Mazowiecki regionalny",2,"farright",1,2,0.412209336436352,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1908","PL92",2007,"Poland","PL","Mazowiecki regionalny",2,"non_democ",0,4,0.541707138464614,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1909","PL92",2007,"Poland","PL","Mazowiecki regionalny",2,"non_democ",1,3,0.435471113457932,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1910","PL92",2007,"Poland","PL","Mazowiecki regionalny",2,"populist",1,3,0.435471113457932,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1911","PL92",2011,"Poland","PL","Mazowiecki regionalny",2,"eurosceptic",1,1,0.365887694333615,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1912","PL92",2011,"Poland","PL","Mazowiecki regionalny",2,"farright",1,1,0.365887694333615,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1913","PL92",2011,"Poland","PL","Mazowiecki regionalny",2,"non_democ",0,7,0.582817596072805,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1914","PL92",2011,"Poland","PL","Mazowiecki regionalny",2,"non_democ",1,1,0.365887694333615,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1915","PL92",2011,"Poland","PL","Mazowiecki regionalny",2,"populist",1,1,0.365887694333615,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1916","PL92",2015,"Poland","PL","Mazowiecki regionalny",2,"farleft",1,1,0.0273468584670543,"PL92",2349720,80.3,NA,NA,2,NA,NA,21.6
"1917","PL92",2015,"Poland","PL","Mazowiecki regionalny",2,"farright",1,3,0.626318263302873,"PL92",2349720,80.3,NA,NA,2,NA,NA,21.6
"1918","PL92",2015,"Poland","PL","Mazowiecki regionalny",2,"non_democ",1,4,0.653665121769927,"PL92",2349720,80.3,NA,NA,2,NA,NA,21.6
"1919","PL92",2015,"Poland","PL","Mazowiecki regionalny",2,"eurosceptic",1,3,0.626318263302873,"PL92",2349720,80.3,NA,NA,2,NA,NA,21.6
"1920","PL92",2015,"Poland","PL","Mazowiecki regionalny",2,"populist",1,2,0.547141576669144,"PL92",2349720,80.3,NA,NA,2,NA,NA,21.6
"1921","PL92",2015,"Poland","PL","Mazowiecki regionalny",2,"non_democ",0,4,0.356121288968563,"PL92",2349720,80.3,NA,NA,2,NA,NA,21.6
"1922","PL92",2019,"Poland","PL","Mazowiecki regionalny",2,"non_democ",1,2,0.680793972803848,"PL92",2327207,79.5,41912,1.38,2,NA,NA,26.4
"1923","PL92",2019,"Poland","PL","Mazowiecki regionalny",2,"non_democ",0,3,0.363682345143166,"PL92",2327207,79.5,41912,1.38,2,NA,NA,26.4
"1924","PL92",2019,"Poland","PL","Mazowiecki regionalny",2,"farright",1,2,0.680793972803848,"PL92",2327207,79.5,41912,1.38,2,NA,NA,26.4
"1925","PL92",2019,"Poland","PL","Mazowiecki regionalny",2,"eurosceptic",1,2,0.680793972803848,"PL92",2327207,79.5,41912,1.38,2,NA,NA,26.4
"1926","PL92",2019,"Poland","PL","Mazowiecki regionalny",2,"populist",1,1,0.565881373356389,"PL92",2327207,79.5,41912,1.38,2,NA,NA,26.4
"1927","PLZZ",2001,"Poland","PL","Abroad votes",2,"eurosceptic",1,3,0.374780365621145,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1928","PLZZ",2001,"Poland","PL","Abroad votes",2,"farright",1,2,0.36135930315152,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1929","PLZZ",2001,"Poland","PL","Abroad votes",2,"non_democ",0,5,0.605779655314217,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1930","PLZZ",2001,"Poland","PL","Abroad votes",2,"non_democ",1,3,0.374780365621145,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1931","PLZZ",2001,"Poland","PL","Abroad votes",2,"populist",1,3,0.374780365621145,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1932","PLZZ",2005,"Poland","PL","Abroad votes",2,"farright",1,2,0.365252309679593,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1933","PLZZ",2005,"Poland","PL","Abroad votes",2,"non_democ",0,8,0.59900030889332,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1934","PLZZ",2005,"Poland","PL","Abroad votes",2,"non_democ",1,3,0.37713066187414,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1935","PLZZ",2005,"Poland","PL","Abroad votes",2,"populist",1,3,0.37713066187414,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1936","PLZZ",2005,"Poland","PL","Abroad votes",2,"eurosceptic",1,3,0.37713066187414,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1937","PLZZ",2007,"Poland","PL","Abroad votes",2,"eurosceptic",1,3,0.307594698749882,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1938","PLZZ",2007,"Poland","PL","Abroad votes",2,"farright",1,2,0.305661112080888,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1939","PLZZ",2007,"Poland","PL","Abroad votes",2,"non_democ",0,4,0.67768855826944,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1940","PLZZ",2007,"Poland","PL","Abroad votes",2,"populist",1,3,0.307594698749882,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1941","PLZZ",2007,"Poland","PL","Abroad votes",2,"non_democ",1,3,0.307594698749882,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1942","PLZZ",2011,"Poland","PL","Abroad votes",2,"eurosceptic",1,1,0.324362038135664,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1943","PLZZ",2011,"Poland","PL","Abroad votes",2,"farright",1,1,0.324362038135664,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1944","PLZZ",2011,"Poland","PL","Abroad votes",2,"non_democ",0,7,0.657163388425609,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1945","PLZZ",2011,"Poland","PL","Abroad votes",2,"non_democ",1,1,0.324362038135664,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1946","PLZZ",2011,"Poland","PL","Abroad votes",2,"populist",1,1,0.324362038135664,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1947","PLZZ",2015,"Poland","PL","Abroad votes",2,"non_democ",1,4,0.789022053144933,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1948","PLZZ",2015,"Poland","PL","Abroad votes",2,"populist",1,2,0.485775578501759,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1949","PLZZ",2015,"Poland","PL","Abroad votes",2,"farright",1,3,0.7348187980893,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1950","PLZZ",2015,"Poland","PL","Abroad votes",2,"eurosceptic",1,3,0.7348187980893,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1951","PLZZ",2015,"Poland","PL","Abroad votes",2,"farleft",1,1,0.0542032550556334,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1952","PLZZ",2015,"Poland","PL","Abroad votes",2,"non_democ",0,4,0.328434541346071,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1953","PLZZ",2019,"Poland","PL","Abroad votes",2,"eurosceptic",1,2,0.473734817813765,"PLZZ",NA,NA,0,NA,2,NA,NA,NA
"1954","PLZZ",2019,"Poland","PL","Abroad votes",2,"farright",1,2,0.473734817813765,"PLZZ",NA,NA,0,NA,2,NA,NA,NA
"1955","PLZZ",2019,"Poland","PL","Abroad votes",2,"populist",1,1,0.247400050607287,"PLZZ",NA,NA,0,NA,2,NA,NA,NA
"1956","PLZZ",2019,"Poland","PL","Abroad votes",2,"non_democ",0,3,0.633426113360324,"PLZZ",NA,NA,0,NA,2,NA,NA,NA
"1957","PLZZ",2019,"Poland","PL","Abroad votes",2,"non_democ",1,2,0.473734817813765,"PLZZ",NA,NA,0,NA,2,NA,NA,NA
"1958","UKC1",1992,"United Kingdom","GB","Tees Valley and Durham",2,"non_democ",1,1,NA,"UKC1",NA,383.4,NA,NA,2,NA,NA,NA
"1959","UKC1",1992,"United Kingdom","GB","Tees Valley and Durham",2,"eurosceptic",1,1,NA,"UKC1",NA,383.4,NA,NA,2,NA,NA,NA
"1960","UKC1",1992,"United Kingdom","GB","Tees Valley and Durham",2,"non_democ",0,3,NA,"UKC1",NA,383.4,NA,NA,2,NA,NA,NA
"1961","UKC1",1997,"United Kingdom","GB","Tees Valley and Durham",2,"non_democ",1,1,NA,"UKC1",NA,381.2,NA,NA,2,NA,NA,NA
"1962","UKC1",1997,"United Kingdom","GB","Tees Valley and Durham",2,"eurosceptic",1,1,NA,"UKC1",NA,381.2,NA,NA,2,NA,NA,NA
"1963","UKC1",1997,"United Kingdom","GB","Tees Valley and Durham",2,"non_democ",0,3,NA,"UKC1",NA,381.2,NA,NA,2,NA,NA,NA
"1964","UKC1",2001,"United Kingdom","GB","Tees Valley and Durham",2,"non_democ",1,1,NA,"UKC1",NA,379.5,NA,NA,2,NA,NA,20.6
"1965","UKC1",2001,"United Kingdom","GB","Tees Valley and Durham",2,"non_democ",0,3,NA,"UKC1",NA,379.5,NA,NA,2,NA,NA,20.6
"1966","UKC1",2001,"United Kingdom","GB","Tees Valley and Durham",2,"eurosceptic",1,1,NA,"UKC1",NA,379.5,NA,NA,2,NA,NA,20.6
"1967","UKC1",2005,"United Kingdom","GB","Tees Valley and Durham",2,"eurosceptic",1,1,NA,"UKC1",NA,381.1,NA,NA,2,NA,NA,24.3
"1968","UKC1",2005,"United Kingdom","GB","Tees Valley and Durham",2,"non_democ",0,3,NA,"UKC1",NA,381.1,NA,NA,2,NA,NA,24.3
"1969","UKC1",2005,"United Kingdom","GB","Tees Valley and Durham",2,"non_democ",1,1,NA,"UKC1",NA,381.1,NA,NA,2,NA,NA,24.3
"1970","UKC1",2010,"United Kingdom","GB","Tees Valley and Durham",2,"eurosceptic",1,2,NA,"UKC1",NA,387.8,NA,NA,2,NA,NA,29.4
"1971","UKC1",2010,"United Kingdom","GB","Tees Valley and Durham",2,"farright",1,1,NA,"UKC1",NA,387.8,NA,NA,2,NA,NA,29.4
"1972","UKC1",2010,"United Kingdom","GB","Tees Valley and Durham",2,"non_democ",0,3,NA,"UKC1",NA,387.8,NA,NA,2,NA,NA,29.4
"1973","UKC1",2010,"United Kingdom","GB","Tees Valley and Durham",2,"non_democ",1,2,NA,"UKC1",NA,387.8,NA,NA,2,NA,NA,29.4
"1974","UKC1",2010,"United Kingdom","GB","Tees Valley and Durham",2,"populist",1,1,NA,"UKC1",NA,387.8,NA,NA,2,NA,NA,29.4
"1975","UKC1",2015,"United Kingdom","GB","Tees Valley and Durham",2,"populist",1,1,NA,"UKC1",1186123,393.4,NA,NA,2,NA,NA,34.5
"1976","UKC1",2015,"United Kingdom","GB","Tees Valley and Durham",2,"eurosceptic",1,2,NA,"UKC1",1186123,393.4,NA,NA,2,NA,NA,34.5
"1977","UKC1",2015,"United Kingdom","GB","Tees Valley and Durham",2,"farright",1,1,NA,"UKC1",1186123,393.4,NA,NA,2,NA,NA,34.5
"1978","UKC1",2015,"United Kingdom","GB","Tees Valley and Durham",2,"non_democ",0,4,NA,"UKC1",1186123,393.4,NA,NA,2,NA,NA,34.5
"1979","UKC1",2015,"United Kingdom","GB","Tees Valley and Durham",2,"non_democ",1,2,NA,"UKC1",1186123,393.4,NA,NA,2,NA,NA,34.5
"1980","UKC1",2017,"United Kingdom","GB","Tees Valley and Durham",2,"eurosceptic",1,2,NA,"UKC1",1194437,396.1,NA,NA,2,NA,NA,32.4
"1981","UKC1",2017,"United Kingdom","GB","Tees Valley and Durham",2,"farright",1,1,NA,"UKC1",1194437,396.1,NA,NA,2,NA,NA,32.4
"1982","UKC1",2017,"United Kingdom","GB","Tees Valley and Durham",2,"non_democ",0,4,NA,"UKC1",1194437,396.1,NA,NA,2,NA,NA,32.4
"1983","UKC1",2017,"United Kingdom","GB","Tees Valley and Durham",2,"non_democ",1,2,NA,"UKC1",1194437,396.1,NA,NA,2,NA,NA,32.4
"1984","UKC1",2017,"United Kingdom","GB","Tees Valley and Durham",2,"populist",1,1,NA,"UKC1",1194437,396.1,NA,NA,2,NA,NA,32.4
"1985","UKC1",2019,"United Kingdom","GB","Tees Valley and Durham",2,"eurosceptic",1,1,NA,"UKC1",1201543,NA,NA,NA,2,NA,NA,31.8
"1986","UKC1",2019,"United Kingdom","GB","Tees Valley and Durham",2,"non_democ",0,5,NA,"UKC1",1201543,NA,NA,NA,2,NA,NA,31.8
"1987","UKC1",2019,"United Kingdom","GB","Tees Valley and Durham",2,"non_democ",1,1,NA,"UKC1",1201543,NA,NA,NA,2,NA,NA,31.8
"1988","UKC2",1992,"United Kingdom","GB","Northumberland and Tyne and Wear",2,"non_democ",0,3,NA,"UKC2",NA,258.1,NA,NA,2,NA,NA,NA
"1989","UKC2",1992,"United Kingdom","GB","Northumberland and Tyne and Wear",2,"eurosceptic",1,1,NA,"UKC2",NA,258.1,NA,NA,2,NA,NA,NA
"1990","UKC2",1992,"United Kingdom","GB","Northumberland and Tyne and Wear",2,"non_democ",1,1,NA,"UKC2",NA,258.1,NA,NA,2,NA,NA,NA
"1991","UKC2",1997,"United Kingdom","GB","Northumberland and Tyne and Wear",2,"non_democ",1,1,NA,"UKC2",NA,255.2,NA,NA,2,NA,NA,NA
"1992","UKC2",1997,"United Kingdom","GB","Northumberland and Tyne and Wear",2,"eurosceptic",1,1,NA,"UKC2",NA,255.2,NA,NA,2,NA,NA,NA
"1993","UKC2",1997,"United Kingdom","GB","Northumberland and Tyne and Wear",2,"non_democ",0,3,NA,"UKC2",NA,255.2,NA,NA,2,NA,NA,NA
"1994","UKC2",2001,"United Kingdom","GB","Northumberland and Tyne and Wear",2,"non_democ",0,3,NA,"UKC2",NA,251.2,NA,NA,2,NA,NA,23.8
"1995","UKC2",2001,"United Kingdom","GB","Northumberland and Tyne and Wear",2,"non_democ",1,1,NA,"UKC2",NA,251.2,NA,NA,2,NA,NA,23.8
"1996","UKC2",2001,"United Kingdom","GB","Northumberland and Tyne and Wear",2,"eurosceptic",1,1,NA,"UKC2",NA,251.2,NA,NA,2,NA,NA,23.8
"1997","UKC2",2005,"United Kingdom","GB","Northumberland and Tyne and Wear",2,"eurosceptic",1,1,NA,"UKC2",NA,251.4,NA,NA,2,NA,NA,23.6
"1998","UKC2",2005,"United Kingdom","GB","Northumberland and Tyne and Wear",2,"non_democ",1,1,NA,"UKC2",NA,251.4,NA,NA,2,NA,NA,23.6
"1999","UKC2",2005,"United Kingdom","GB","Northumberland and Tyne and Wear",2,"non_democ",0,3,NA,"UKC2",NA,251.4,NA,NA,2,NA,NA,23.6
"2000","UKC2",2010,"United Kingdom","GB","Northumberland and Tyne and Wear",2,"non_democ",0,3,NA,"UKC2",NA,254.8,NA,NA,2,NA,NA,28.8
"2001","UKC2",2010,"United Kingdom","GB","Northumberland and Tyne and Wear",2,"non_democ",1,2,NA,"UKC2",NA,254.8,NA,NA,2,NA,NA,28.8
"2002","UKC2",2010,"United Kingdom","GB","Northumberland and Tyne and Wear",2,"eurosceptic",1,2,NA,"UKC2",NA,254.8,NA,NA,2,NA,NA,28.8
"2003","UKC2",2010,"United Kingdom","GB","Northumberland and Tyne and Wear",2,"farright",1,1,NA,"UKC2",NA,254.8,NA,NA,2,NA,NA,28.8
"2004","UKC2",2010,"United Kingdom","GB","Northumberland and Tyne and Wear",2,"populist",1,1,NA,"UKC2",NA,254.8,NA,NA,2,NA,NA,28.8
"2005","UKC2",2015,"United Kingdom","GB","Northumberland and Tyne and Wear",2,"non_democ",0,4,NA,"UKC2",1435643,259,NA,NA,2,NA,NA,35.3
"2006","UKC2",2015,"United Kingdom","GB","Northumberland and Tyne and Wear",2,"eurosceptic",1,2,NA,"UKC2",1435643,259,NA,NA,2,NA,NA,35.3
"2007","UKC2",2015,"United Kingdom","GB","Northumberland and Tyne and Wear",2,"populist",1,1,NA,"UKC2",1435643,259,NA,NA,2,NA,NA,35.3
"2008","UKC2",2015,"United Kingdom","GB","Northumberland and Tyne and Wear",2,"non_democ",1,2,NA,"UKC2",1435643,259,NA,NA,2,NA,NA,35.3
"2009","UKC2",2015,"United Kingdom","GB","Northumberland and Tyne and Wear",2,"farright",1,1,NA,"UKC2",1435643,259,NA,NA,2,NA,NA,35.3
"2010","UKC2",2017,"United Kingdom","GB","Northumberland and Tyne and Wear",2,"non_democ",0,4,NA,"UKC2",1446249,260.8,NA,NA,2,NA,NA,36.6
"2011","UKC2",2017,"United Kingdom","GB","Northumberland and Tyne and Wear",2,"populist",1,1,NA,"UKC2",1446249,260.8,NA,NA,2,NA,NA,36.6
"2012","UKC2",2017,"United Kingdom","GB","Northumberland and Tyne and Wear",2,"farright",1,1,NA,"UKC2",1446249,260.8,NA,NA,2,NA,NA,36.6
"2013","UKC2",2017,"United Kingdom","GB","Northumberland and Tyne and Wear",2,"non_democ",1,2,NA,"UKC2",1446249,260.8,NA,NA,2,NA,NA,36.6
"2014","UKC2",2017,"United Kingdom","GB","Northumberland and Tyne and Wear",2,"eurosceptic",1,2,NA,"UKC2",1446249,260.8,NA,NA,2,NA,NA,36.6
"2015","UKC2",2019,"United Kingdom","GB","Northumberland and Tyne and Wear",2,"eurosceptic",1,1,NA,"UKC2",1455437,NA,NA,NA,2,NA,NA,36
"2016","UKC2",2019,"United Kingdom","GB","Northumberland and Tyne and Wear",2,"non_democ",1,1,NA,"UKC2",1455437,NA,NA,NA,2,NA,NA,36
"2017","UKC2",2019,"United Kingdom","GB","Northumberland and Tyne and Wear",2,"non_democ",0,5,NA,"UKC2",1455437,NA,NA,NA,2,NA,NA,36
"2018","UKD1",1992,"United Kingdom","GB","Cumbria",2,"non_democ",1,1,NA,"UKD1",NA,72,NA,NA,2,NA,NA,NA
"2019","UKD1",1992,"United Kingdom","GB","Cumbria",2,"non_democ",0,3,NA,"UKD1",NA,72,NA,NA,2,NA,NA,NA
"2020","UKD1",1992,"United Kingdom","GB","Cumbria",2,"eurosceptic",1,1,NA,"UKD1",NA,72,NA,NA,2,NA,NA,NA
"2021","UKD1",1997,"United Kingdom","GB","Cumbria",2,"eurosceptic",1,1,NA,"UKD1",NA,72.1,NA,NA,2,NA,NA,NA
"2022","UKD1",1997,"United Kingdom","GB","Cumbria",2,"non_democ",1,1,NA,"UKD1",NA,72.1,NA,NA,2,NA,NA,NA
"2023","UKD1",1997,"United Kingdom","GB","Cumbria",2,"non_democ",0,3,NA,"UKD1",NA,72.1,NA,NA,2,NA,NA,NA
"2024","UKD1",2001,"United Kingdom","GB","Cumbria",2,"non_democ",0,3,NA,"UKD1",NA,72.1,NA,NA,2,NA,NA,23.4
"2025","UKD1",2001,"United Kingdom","GB","Cumbria",2,"eurosceptic",1,1,NA,"UKD1",NA,72.1,NA,NA,2,NA,NA,23.4
"2026","UKD1",2001,"United Kingdom","GB","Cumbria",2,"non_democ",1,1,NA,"UKD1",NA,72.1,NA,NA,2,NA,NA,23.4
"2027","UKD1",2005,"United Kingdom","GB","Cumbria",2,"non_democ",0,3,NA,"UKD1",NA,73.4,NA,NA,2,NA,NA,26.9
"2028","UKD1",2005,"United Kingdom","GB","Cumbria",2,"eurosceptic",1,1,NA,"UKD1",NA,73.4,NA,NA,2,NA,NA,26.9
"2029","UKD1",2005,"United Kingdom","GB","Cumbria",2,"non_democ",1,1,NA,"UKD1",NA,73.4,NA,NA,2,NA,NA,26.9
"2030","UKD1",2010,"United Kingdom","GB","Cumbria",2,"populist",1,1,NA,"UKD1",NA,73.9,NA,NA,2,NA,NA,33.2
"2031","UKD1",2010,"United Kingdom","GB","Cumbria",2,"non_democ",1,2,NA,"UKD1",NA,73.9,NA,NA,2,NA,NA,33.2
"2032","UKD1",2010,"United Kingdom","GB","Cumbria",2,"eurosceptic",1,2,NA,"UKD1",NA,73.9,NA,NA,2,NA,NA,33.2
"2033","UKD1",2010,"United Kingdom","GB","Cumbria",2,"farright",1,1,NA,"UKD1",NA,73.9,NA,NA,2,NA,NA,33.2
"2034","UKD1",2010,"United Kingdom","GB","Cumbria",2,"non_democ",0,3,NA,"UKD1",NA,73.9,NA,NA,2,NA,NA,33.2
"2035","UKD1",2015,"United Kingdom","GB","Cumbria",2,"eurosceptic",1,2,NA,"UKD1",498545,73.7,NA,NA,2,NA,NA,33.4
"2036","UKD1",2015,"United Kingdom","GB","Cumbria",2,"farright",1,1,NA,"UKD1",498545,73.7,NA,NA,2,NA,NA,33.4
"2037","UKD1",2015,"United Kingdom","GB","Cumbria",2,"non_democ",0,4,NA,"UKD1",498545,73.7,NA,NA,2,NA,NA,33.4
"2038","UKD1",2015,"United Kingdom","GB","Cumbria",2,"non_democ",1,2,NA,"UKD1",498545,73.7,NA,NA,2,NA,NA,33.4
"2039","UKD1",2015,"United Kingdom","GB","Cumbria",2,"populist",1,1,NA,"UKD1",498545,73.7,NA,NA,2,NA,NA,33.4
"2040","UKD1",2017,"United Kingdom","GB","Cumbria",2,"non_democ",1,2,NA,"UKD1",498641,73.7,NA,NA,2,NA,NA,33.2
"2041","UKD1",2017,"United Kingdom","GB","Cumbria",2,"eurosceptic",1,2,NA,"UKD1",498641,73.7,NA,NA,2,NA,NA,33.2
"2042","UKD1",2017,"United Kingdom","GB","Cumbria",2,"farright",1,1,NA,"UKD1",498641,73.7,NA,NA,2,NA,NA,33.2
"2043","UKD1",2017,"United Kingdom","GB","Cumbria",2,"populist",1,1,NA,"UKD1",498641,73.7,NA,NA,2,NA,NA,33.2
"2044","UKD1",2017,"United Kingdom","GB","Cumbria",2,"non_democ",0,4,NA,"UKD1",498641,73.7,NA,NA,2,NA,NA,33.2
"2045","UKD1",2019,"United Kingdom","GB","Cumbria",2,"non_democ",0,5,NA,"UKD1",498083,NA,NA,NA,2,NA,NA,36.2
