"","country","country_code","regionname","nutslevel","nuts2","year","ideology","ideo01","num_parties","voteshare"
"1745","Poland","PL","Warminsko-Mazurskie",2,"PL62",2011,"populist",1,1,0.216923485380165
"1746","Poland","PL","Warminsko-Mazurskie",2,"PL62",2015,"eurosceptic",1,3,0.478571354496147
"1747","Poland","PL","Warminsko-Mazurskie",2,"PL62",2015,"farleft",1,1,0.0364130378420982
"1748","Poland","PL","Warminsko-Mazurskie",2,"PL62",2015,"farright",1,3,0.478571354496147
"1749","Poland","PL","Warminsko-Mazurskie",2,"PL62",2015,"non_democ",0,4,0.500482230080787
"1750","Poland","PL","Warminsko-Mazurskie",2,"PL62",2015,"non_democ",1,4,0.514984392338246
"1751","Poland","PL","Warminsko-Mazurskie",2,"PL62",2015,"populist",1,2,0.382896906468105
"1752","Poland","PL","Warminsko-Mazurskie",2,"PL62",2019,"eurosceptic",1,2,0.51669442595702
"1753","Poland","PL","Warminsko-Mazurskie",2,"PL62",2019,"farright",1,2,0.51669442595702
"1754","Poland","PL","Warminsko-Mazurskie",2,"PL62",2019,"non_democ",0,3,0.530316185637017
"1755","Poland","PL","Warminsko-Mazurskie",2,"PL62",2019,"non_democ",1,2,0.51669442595702
"1756","Poland","PL","Warminsko-Mazurskie",2,"PL62",2019,"populist",1,1,0.390608688601574
"1757","Poland","PL","Warszawski stoleczny",2,"PL91",2001,"eurosceptic",1,3,0.3203246299585
"1758","Poland","PL","Warszawski stoleczny",2,"PL91",2001,"farright",1,2,0.272530645696951
"1759","Poland","PL","Warszawski stoleczny",2,"PL91",2001,"non_democ",0,5,0.657407295429449
"1760","Poland","PL","Warszawski stoleczny",2,"PL91",2001,"non_democ",1,3,0.3203246299585
"1761","Poland","PL","Warszawski stoleczny",2,"PL91",2001,"populist",1,3,0.3203246299585
"1762","Poland","PL","Warszawski stoleczny",2,"PL91",2005,"eurosceptic",1,3,0.402014351016156
"1763","Poland","PL","Warszawski stoleczny",2,"PL91",2005,"farright",1,2,0.361224416484809
"1764","Poland","PL","Warszawski stoleczny",2,"PL91",2005,"non_democ",0,8,0.572538190047687
"1765","Poland","PL","Warszawski stoleczny",2,"PL91",2005,"non_democ",1,3,0.402014351016156
"1766","Poland","PL","Warszawski stoleczny",2,"PL91",2005,"populist",1,3,0.402014351016156
"1767","Poland","PL","Warszawski stoleczny",2,"PL91",2007,"eurosceptic",1,3,0.317670127699427
"1768","Poland","PL","Warszawski stoleczny",2,"PL91",2007,"farright",1,2,0.312009989626657
"1769","Poland","PL","Warszawski stoleczny",2,"PL91",2007,"non_democ",0,4,0.671136417587206
"1770","Poland","PL","Warszawski stoleczny",2,"PL91",2007,"non_democ",1,3,0.317670127699427
"1771","Poland","PL","Warszawski stoleczny",2,"PL91",2007,"populist",1,3,0.317670127699427
"1772","Poland","PL","Warszawski stoleczny",2,"PL91",2011,"eurosceptic",1,1,0.281014122483626
"1773","Poland","PL","Warszawski stoleczny",2,"PL91",2011,"farright",1,1,0.281014122483626
"1774","Poland","PL","Warszawski stoleczny",2,"PL91",2011,"non_democ",0,7,0.694573204730241
"1775","Poland","PL","Warszawski stoleczny",2,"PL91",2011,"non_democ",1,1,0.281014122483626
"1776","Poland","PL","Warszawski stoleczny",2,"PL91",2011,"populist",1,1,0.281014122483626
"1777","Poland","PL","Warszawski stoleczny",2,"PL91",2015,"eurosceptic",1,3,0.489332796416751
"1778","Poland","PL","Warszawski stoleczny",2,"PL91",2015,"farleft",1,1,0.0483586138990044
"1779","Poland","PL","Warszawski stoleczny",2,"PL91",2015,"farright",1,3,0.489332796416751
"1780","Poland","PL","Warszawski stoleczny",2,"PL91",2015,"non_democ",0,4,0.497848766117531
"1781","Poland","PL","Warszawski stoleczny",2,"PL91",2015,"non_democ",1,4,0.537691410315755
"1782","Poland","PL","Warszawski stoleczny",2,"PL91",2015,"populist",1,2,0.392182111045409
"1783","Poland","PL","Warszawski stoleczny",2,"PL91",2019,"eurosceptic",1,2,0.462536959519536
"1784","Poland","PL","Warszawski stoleczny",2,"PL91",2019,"farright",1,2,0.462536959519536
"1785","Poland","PL","Warszawski stoleczny",2,"PL91",2019,"non_democ",0,3,0.595255739085016
"1786","Poland","PL","Warszawski stoleczny",2,"PL91",2019,"non_democ",1,2,0.462536959519536
"1787","Poland","PL","Warszawski stoleczny",2,"PL91",2019,"populist",1,1,0.33343737913931
"1788","Poland","PL","Wielkopolskie",2,"PL41",2001,"eurosceptic",1,3,0.229111333617894
"1789","Poland","PL","Wielkopolskie",2,"PL41",2001,"farright",1,2,0.128097686682969
"1790","Poland","PL","Wielkopolskie",2,"PL41",2001,"non_democ",0,6,0.716868983839891
"1791","Poland","PL","Wielkopolskie",2,"PL41",2001,"non_democ",1,3,0.229111333617894
"1792","Poland","PL","Wielkopolskie",2,"PL41",2001,"populist",1,3,0.229111333617894
"1793","Poland","PL","Wielkopolskie",2,"PL41",2005,"eurosceptic",1,3,0.395188013120209
"1794","Poland","PL","Wielkopolskie",2,"PL41",2005,"farright",1,2,0.26320531150238
"1795","Poland","PL","Wielkopolskie",2,"PL41",2005,"non_democ",0,8,0.55990595380321
"1796","Poland","PL","Wielkopolskie",2,"PL41",2005,"non_democ",1,3,0.395188013120209
"1797","Poland","PL","Wielkopolskie",2,"PL41",2005,"populist",1,3,0.395188013120209
"1798","Poland","PL","Wielkopolskie",2,"PL41",2007,"eurosceptic",1,3,0.265289733400687
"1799","Poland","PL","Wielkopolskie",2,"PL41",2007,"farright",1,2,0.248578107456423
"1800","Poland","PL","Wielkopolskie",2,"PL41",2007,"non_democ",0,5,0.709610786954379
"1801","Poland","PL","Wielkopolskie",2,"PL41",2007,"non_democ",1,3,0.265289733400687
"1802","Poland","PL","Wielkopolskie",2,"PL41",2007,"populist",1,3,0.265289733400687
"1803","Poland","PL","Wielkopolskie",2,"PL41",2011,"eurosceptic",1,1,0.210503897303759
"1804","Poland","PL","Wielkopolskie",2,"PL41",2011,"farright",1,1,0.210503897303759
"1805","Poland","PL","Wielkopolskie",2,"PL41",2011,"non_democ",0,7,0.734889605140211
"1806","Poland","PL","Wielkopolskie",2,"PL41",2011,"non_democ",1,1,0.210503897303759
"1807","Poland","PL","Wielkopolskie",2,"PL41",2011,"populist",1,1,0.210503897303759
"1808","Poland","PL","Wielkopolskie",2,"PL41",2015,"eurosceptic",1,3,0.445850271474825
"1809","Poland","PL","Wielkopolskie",2,"PL41",2015,"farleft",1,1,0.0381238382916671
"1810","Poland","PL","Wielkopolskie",2,"PL41",2015,"farright",1,3,0.445850271474825
"1811","Poland","PL","Wielkopolskie",2,"PL41",2015,"non_democ",0,4,0.526638421352988
"1812","Poland","PL","Wielkopolskie",2,"PL41",2015,"non_democ",1,4,0.483974109766492
"1813","Poland","PL","Wielkopolskie",2,"PL41",2015,"populist",1,2,0.362177930805828
"1814","Poland","PL","Wielkopolskie",2,"PL41",2019,"eurosceptic",1,2,0.493799527269132
"1815","Poland","PL","Wielkopolskie",2,"PL41",2019,"farright",1,2,0.493799527269132
"1816","Poland","PL","Wielkopolskie",2,"PL41",2019,"non_democ",0,3,0.557900114415937
"1817","Poland","PL","Wielkopolskie",2,"PL41",2019,"non_democ",1,2,0.493799527269132
"1818","Poland","PL","Wielkopolskie",2,"PL41",2019,"populist",1,1,0.362981618114444
"1819","Poland","PL","Zachodniopomorskie",2,"PL42",2001,"eurosceptic",1,3,0.257305748228069
"1820","Poland","PL","Zachodniopomorskie",2,"PL42",2001,"farright",1,2,0.1135198845668
"1821","Poland","PL","Zachodniopomorskie",2,"PL42",2001,"non_democ",0,6,0.70217635275484
"1822","Poland","PL","Zachodniopomorskie",2,"PL42",2001,"non_democ",1,3,0.257305748228069
"1823","Poland","PL","Zachodniopomorskie",2,"PL42",2001,"populist",1,3,0.257305748228069
"1824","Poland","PL","Zachodniopomorskie",2,"PL42",2005,"eurosceptic",1,3,0.418794326950186
"1825","Poland","PL","Zachodniopomorskie",2,"PL42",2005,"farright",1,2,0.268266152655668
"1826","Poland","PL","Zachodniopomorskie",2,"PL42",2005,"non_democ",0,8,0.547793625117222
"1827","Poland","PL","Zachodniopomorskie",2,"PL42",2005,"non_democ",1,3,0.418794326950186
"1828","Poland","PL","Zachodniopomorskie",2,"PL42",2005,"populist",1,3,0.418794326950186
"1829","Poland","PL","Zachodniopomorskie",2,"PL42",2007,"eurosceptic",1,3,0.26333779673416
"1830","Poland","PL","Zachodniopomorskie",2,"PL42",2007,"farright",1,2,0.238254339694749
"1831","Poland","PL","Zachodniopomorskie",2,"PL42",2007,"non_democ",0,4,0.713965881364802
"1832","Poland","PL","Zachodniopomorskie",2,"PL42",2007,"non_democ",1,3,0.26333779673416
"1833","Poland","PL","Zachodniopomorskie",2,"PL42",2007,"populist",1,3,0.26333779673416
"1834","Poland","PL","Zachodniopomorskie",2,"PL42",2011,"eurosceptic",1,1,0.203822254047818
"1835","Poland","PL","Zachodniopomorskie",2,"PL42",2011,"farright",1,1,0.203822254047818
"1836","Poland","PL","Zachodniopomorskie",2,"PL42",2011,"non_democ",0,7,0.744664836694912
"1837","Poland","PL","Zachodniopomorskie",2,"PL42",2011,"non_democ",1,1,0.203822254047818
"1838","Poland","PL","Zachodniopomorskie",2,"PL42",2011,"populist",1,1,0.203822254047818
"1839","Poland","PL","Zachodniopomorskie",2,"PL42",2015,"eurosceptic",1,3,0.463019411500092
"1840","Poland","PL","Zachodniopomorskie",2,"PL42",2015,"farleft",1,1,0.0392095087605904
"1841","Poland","PL","Zachodniopomorskie",2,"PL42",2015,"farright",1,3,0.463019411500092
"1842","Poland","PL","Zachodniopomorskie",2,"PL42",2015,"non_democ",0,4,0.516787951325903
"1843","Poland","PL","Zachodniopomorskie",2,"PL42",2015,"non_democ",1,4,0.502228920260682
"1844","Poland","PL","Zachodniopomorskie",2,"PL42",2015,"populist",1,2,0.36570044935682
"1845","Poland","PL","Zachodniopomorskie",2,"PL42",2019,"eurosceptic",1,2,0.47717354059144
"1846","Poland","PL","Zachodniopomorskie",2,"PL42",2019,"farright",1,2,0.47717354059144
"1847","Poland","PL","Zachodniopomorskie",2,"PL42",2019,"non_democ",0,3,0.571038672301452
"1848","Poland","PL","Zachodniopomorskie",2,"PL42",2019,"non_democ",1,2,0.47717354059144
"1849","Poland","PL","Zachodniopomorskie",2,"PL42",2019,"populist",1,1,0.352321958397858
"1850","Spain","ES","Balears",2,"ES530",1993,"eurosceptic",1,1,0.0592342977527413
"1851","Spain","ES","Balears",2,"ES530",1993,"farleft",1,1,0.0592342977527413
"1852","Spain","ES","Balears",2,"ES530",1993,"non_democ",0,5,0.926782705532696
"1853","Spain","ES","Balears",2,"ES530",1993,"non_democ",1,1,0.0592342977527413
"1854","Spain","ES","Balears",2,"ES530",1996,"eurosceptic",1,1,0.0765022289356372
"1855","Spain","ES","Balears",2,"ES530",1996,"farleft",1,1,0.0765022289356372
"1856","Spain","ES","Balears",2,"ES530",1996,"non_democ",0,5,0.907791603728402
"1857","Spain","ES","Balears",2,"ES530",1996,"non_democ",1,1,0.0765022289356372
"1858","Spain","ES","Balears",2,"ES530",2000,"eurosceptic",1,2,0.0397644292101788
"1859","Spain","ES","Balears",2,"ES530",2000,"farleft",1,2,0.0397644292101788
"1860","Spain","ES","Balears",2,"ES530",2000,"non_democ",0,6,0.938755589064283
"1861","Spain","ES","Balears",2,"ES530",2000,"non_democ",1,2,0.0397644292101788
"1862","Spain","ES","Balears",2,"ES530",2004,"eurosceptic",1,1,0
"1863","Spain","ES","Balears",2,"ES530",2004,"farleft",1,1,0
"1864","Spain","ES","Balears",2,"ES530",2004,"non_democ",0,6,0.973737066534877
"1865","Spain","ES","Balears",2,"ES530",2004,"non_democ",1,1,0
"1866","Spain","ES","Balears",2,"ES530",2008,"eurosceptic",1,1,0.0281517055993569
"1867","Spain","ES","Balears",2,"ES530",2008,"farleft",1,1,0.0281517055993569
"1868","Spain","ES","Balears",2,"ES530",2008,"non_democ",0,6,0.950693167972332
"1869","Spain","ES","Balears",2,"ES530",2008,"non_democ",1,1,0.0281517055993569
"1870","Spain","ES","Balears",2,"ES530",2011,"eurosceptic",1,1,0.0486387961067414
"1871","Spain","ES","Balears",2,"ES530",2011,"farleft",1,1,0.0486387961067414
"1872","Spain","ES","Balears",2,"ES530",2011,"non_democ",0,8,0.917337840749919
"1873","Spain","ES","Balears",2,"ES530",2011,"non_democ",1,1,0.0486387961067414
"1874","Spain","ES","Balears",2,"ES530",2015,"eurosceptic",1,1,0.456868290406945
"1875","Spain","ES","Balears",2,"ES530",2015,"farleft",1,1,0.456868290406945
"1876","Spain","ES","Balears",2,"ES530",2015,"non_democ",0,5,0.753776608153626
"1877","Spain","ES","Balears",2,"ES530",2015,"non_democ",1,1,0.456868290406945
"1878","Spain","ES","Balears",2,"ES530",2015,"populist",1,1,0.456868290406945
"1879","Spain","ES","Balears",2,"ES530",2016,"non_democ",0,6,0.981092244539736
"1880","Spain","ES","Balears",2,"ES530",2019,"eurosceptic",1,2,0.169039145907473
"1881","Spain","ES","Balears",2,"ES530",2019,"farleft",1,1,0
"1882","Spain","ES","Balears",2,"ES530",2019,"farright",1,1,0.169039145907473
"1883","Spain","ES","Balears",2,"ES530",2019,"non_democ",0,7,0.811202550415184
"1884","Spain","ES","Balears",2,"ES530",2019,"non_democ",1,2,0.169039145907473
"1885","Spain","ES","Balears",2,"ES530",2019,"populist",1,1,0.169039145907473
"1886","Spain","ES","Las Palmas",2,"ES701",1993,"eurosceptic",1,1,0.0528312219255944
"1887","Spain","ES","Las Palmas",2,"ES701",1993,"farleft",1,1,0.0528312219255944
"1888","Spain","ES","Las Palmas",2,"ES701",1993,"non_democ",0,6,0.93184720442062
"1889","Spain","ES","Las Palmas",2,"ES701",1993,"non_democ",1,1,0.0528312219255944
"1890","Spain","ES","Las Palmas",2,"ES701",1996,"eurosceptic",1,1,0.0569868153674843
"1891","Spain","ES","Las Palmas",2,"ES701",1996,"farleft",1,1,0.0569868153674843
"1892","Spain","ES","Las Palmas",2,"ES701",1996,"non_democ",0,6,0.931912616605791
"1893","Spain","ES","Las Palmas",2,"ES701",1996,"non_democ",1,1,0.0569868153674843
"1894","Spain","ES","Las Palmas",2,"ES701",2000,"eurosceptic",1,2,0.024750817788194
"1895","Spain","ES","Las Palmas",2,"ES701",2000,"farleft",1,2,0.024750817788194
"1896","Spain","ES","Las Palmas",2,"ES701",2000,"non_democ",0,6,0.958601593499319
"1897","Spain","ES","Las Palmas",2,"ES701",2000,"non_democ",1,2,0.024750817788194
"1898","Spain","ES","Las Palmas",2,"ES701",2004,"eurosceptic",1,1,0.0198117522447702
"1899","Spain","ES","Las Palmas",2,"ES701",2004,"farleft",1,1,0.0198117522447702
"1900","Spain","ES","Las Palmas",2,"ES701",2004,"non_democ",0,7,0.961323351227302
"1901","Spain","ES","Las Palmas",2,"ES701",2004,"non_democ",1,1,0.0198117522447702
"1902","Spain","ES","Las Palmas",2,"ES701",2008,"eurosceptic",1,1,0.0108387491158739
"1903","Spain","ES","Las Palmas",2,"ES701",2008,"farleft",1,1,0.0108387491158739
"1904","Spain","ES","Las Palmas",2,"ES701",2008,"non_democ",0,7,0.973461522636567
"1905","Spain","ES","Las Palmas",2,"ES701",2008,"non_democ",1,1,0.0108387491158739
"1906","Spain","ES","Las Palmas",2,"ES701",2011,"eurosceptic",1,1,0.0415540477275423
"1907","Spain","ES","Las Palmas",2,"ES701",2011,"farleft",1,1,0.0415540477275423
"1908","Spain","ES","Las Palmas",2,"ES701",2011,"non_democ",0,9,0.926184397517286
"1909","Spain","ES","Las Palmas",2,"ES701",2011,"non_democ",1,1,0.0415540477275423
"1910","Spain","ES","Las Palmas",2,"ES701",2015,"eurosceptic",1,1,0.521670546580933
"1911","Spain","ES","Las Palmas",2,"ES701",2015,"farleft",1,1,0.521670546580933
"1912","Spain","ES","Las Palmas",2,"ES701",2015,"non_democ",0,5,0.716924128738038
"1913","Spain","ES","Las Palmas",2,"ES701",2015,"non_democ",1,1,0.521670546580933
"1914","Spain","ES","Las Palmas",2,"ES701",2015,"populist",1,1,0.521670546580933
"1915","Spain","ES","Las Palmas",2,"ES701",2016,"non_democ",0,6,0.980444320443574
"1916","Spain","ES","Las Palmas",2,"ES701",2019,"eurosceptic",1,2,0.13183707500092
"1917","Spain","ES","Las Palmas",2,"ES701",2019,"farleft",1,1,0
"1918","Spain","ES","Las Palmas",2,"ES701",2019,"farright",1,1,0.13183707500092
"1919","Spain","ES","Las Palmas",2,"ES701",2019,"non_democ",0,6,0.848951883503558
"1920","Spain","ES","Las Palmas",2,"ES701",2019,"non_democ",1,2,0.13183707500092
"1921","Spain","ES","Las Palmas",2,"ES701",2019,"populist",1,1,0.13183707500092
"1922","Spain","ES","Santa Cruz de Tenerife",2,"ES702",1993,"eurosceptic",1,1,0.0457453647486199
"1923","Spain","ES","Santa Cruz de Tenerife",2,"ES702",1993,"farleft",1,1,0.0457453647486199
"1924","Spain","ES","Santa Cruz de Tenerife",2,"ES702",1993,"non_democ",0,6,0.94215502199002
"1925","Spain","ES","Santa Cruz de Tenerife",2,"ES702",1993,"non_democ",1,1,0.0457453647486199
"1926","Spain","ES","Santa Cruz de Tenerife",2,"ES702",1996,"eurosceptic",1,1,0.0519943409461082
"1927","Spain","ES","Santa Cruz de Tenerife",2,"ES702",1996,"farleft",1,1,0.0519943409461082
"1928","Spain","ES","Santa Cruz de Tenerife",2,"ES702",1996,"non_democ",0,6,0.939464767634016
"1929","Spain","ES","Santa Cruz de Tenerife",2,"ES702",1996,"non_democ",1,1,0.0519943409461082
"1930","Spain","ES","Santa Cruz de Tenerife",2,"ES702",2000,"eurosceptic",1,2,0.0229926953002961
"1931","Spain","ES","Santa Cruz de Tenerife",2,"ES702",2000,"farleft",1,2,0.0229926953002961
"1932","Spain","ES","Santa Cruz de Tenerife",2,"ES702",2000,"non_democ",0,6,0.963597998522199
"1933","Spain","ES","Santa Cruz de Tenerife",2,"ES702",2000,"non_democ",1,2,0.0229926953002961
"1934","Spain","ES","Santa Cruz de Tenerife",2,"ES702",2004,"eurosceptic",1,1,0.0184310018903592
"1935","Spain","ES","Santa Cruz de Tenerife",2,"ES702",2004,"farleft",1,1,0.0184310018903592
"1936","Spain","ES","Santa Cruz de Tenerife",2,"ES702",2004,"non_democ",0,7,0.967627599243856
"1937","Spain","ES","Santa Cruz de Tenerife",2,"ES702",2004,"non_democ",1,1,0.0184310018903592
"1938","Spain","ES","Santa Cruz de Tenerife",2,"ES702",2008,"eurosceptic",1,1,0.0140229216171217
"1939","Spain","ES","Santa Cruz de Tenerife",2,"ES702",2008,"farleft",1,1,0.0140229216171217
"1940","Spain","ES","Santa Cruz de Tenerife",2,"ES702",2008,"non_democ",0,7,0.97399293600375
"1941","Spain","ES","Santa Cruz de Tenerife",2,"ES702",2008,"non_democ",1,1,0.0140229216171217
"1942","Spain","ES","Santa Cruz de Tenerife",2,"ES702",2011,"eurosceptic",1,1,0.0432999215736831
"1943","Spain","ES","Santa Cruz de Tenerife",2,"ES702",2011,"farleft",1,1,0.0432999215736831
"1944","Spain","ES","Santa Cruz de Tenerife",2,"ES702",2011,"non_democ",0,9,0.929547383461716
"1945","Spain","ES","Santa Cruz de Tenerife",2,"ES702",2011,"non_democ",1,1,0.0432999215736831
"1946","Spain","ES","Santa Cruz de Tenerife",2,"ES702",2015,"eurosceptic",1,1,0.392870592227505
"1947","Spain","ES","Santa Cruz de Tenerife",2,"ES702",2015,"farleft",1,1,0.392870592227505
"1948","Spain","ES","Santa Cruz de Tenerife",2,"ES702",2015,"non_democ",0,5,0.7859439595774
"1949","Spain","ES","Santa Cruz de Tenerife",2,"ES702",2015,"non_democ",1,1,0.392870592227505
"1950","Spain","ES","Santa Cruz de Tenerife",2,"ES702",2015,"populist",1,1,0.392870592227505
"1951","Spain","ES","Santa Cruz de Tenerife",2,"ES702",2016,"non_democ",0,6,0.983312756134253
"1952","Spain","ES","Santa Cruz de Tenerife",2,"ES702",2019,"eurosceptic",1,2,0.114291635863271
"1953","Spain","ES","Santa Cruz de Tenerife",2,"ES702",2019,"farleft",1,1,0
"1954","Spain","ES","Santa Cruz de Tenerife",2,"ES702",2019,"farright",1,1,0.114291635863271
"1955","Spain","ES","Santa Cruz de Tenerife",2,"ES702",2019,"non_democ",0,6,0.868993337920012
"1956","Spain","ES","Santa Cruz de Tenerife",2,"ES702",2019,"non_democ",1,2,0.114291635863271
"1957","Spain","ES","Santa Cruz de Tenerife",2,"ES702",2019,"populist",1,1,0.114291635863271
"1958","United Kingdom","GB","Bedfordshire and Hertfordshire",2,"UKH2",1992,"eurosceptic",1,1,NA
"1959","United Kingdom","GB","Bedfordshire and Hertfordshire",2,"UKH2",1992,"non_democ",0,3,NA
"1960","United Kingdom","GB","Bedfordshire and Hertfordshire",2,"UKH2",1992,"non_democ",1,1,NA
"1961","United Kingdom","GB","Bedfordshire and Hertfordshire",2,"UKH2",1997,"eurosceptic",1,1,NA
"1962","United Kingdom","GB","Bedfordshire and Hertfordshire",2,"UKH2",1997,"non_democ",0,3,NA
"1963","United Kingdom","GB","Bedfordshire and Hertfordshire",2,"UKH2",1997,"non_democ",1,1,NA
"1964","United Kingdom","GB","Bedfordshire and Hertfordshire",2,"UKH2",2001,"eurosceptic",1,1,NA
"1965","United Kingdom","GB","Bedfordshire and Hertfordshire",2,"UKH2",2001,"non_democ",0,3,NA
"1966","United Kingdom","GB","Bedfordshire and Hertfordshire",2,"UKH2",2001,"non_democ",1,1,NA
"1967","United Kingdom","GB","Bedfordshire and Hertfordshire",2,"UKH2",2005,"eurosceptic",1,1,NA
"1968","United Kingdom","GB","Bedfordshire and Hertfordshire",2,"UKH2",2005,"non_democ",0,3,NA
"1969","United Kingdom","GB","Bedfordshire and Hertfordshire",2,"UKH2",2005,"non_democ",1,1,NA
"1970","United Kingdom","GB","Bedfordshire and Hertfordshire",2,"UKH2",2010,"eurosceptic",1,2,NA
"1971","United Kingdom","GB","Bedfordshire and Hertfordshire",2,"UKH2",2010,"farright",1,1,NA
"1972","United Kingdom","GB","Bedfordshire and Hertfordshire",2,"UKH2",2010,"non_democ",0,3,NA
"1973","United Kingdom","GB","Bedfordshire and Hertfordshire",2,"UKH2",2010,"non_democ",1,2,NA
"1974","United Kingdom","GB","Bedfordshire and Hertfordshire",2,"UKH2",2010,"populist",1,1,NA
"1975","United Kingdom","GB","Bedfordshire and Hertfordshire",2,"UKH2",2015,"eurosceptic",1,2,NA
"1976","United Kingdom","GB","Bedfordshire and Hertfordshire",2,"UKH2",2015,"farright",1,1,NA
"1977","United Kingdom","GB","Bedfordshire and Hertfordshire",2,"UKH2",2015,"non_democ",0,4,NA
"1978","United Kingdom","GB","Bedfordshire and Hertfordshire",2,"UKH2",2015,"non_democ",1,2,NA
"1979","United Kingdom","GB","Bedfordshire and Hertfordshire",2,"UKH2",2015,"populist",1,1,NA
"1980","United Kingdom","GB","Bedfordshire and Hertfordshire",2,"UKH2",2017,"eurosceptic",1,2,NA
"1981","United Kingdom","GB","Bedfordshire and Hertfordshire",2,"UKH2",2017,"farright",1,1,NA
"1982","United Kingdom","GB","Bedfordshire and Hertfordshire",2,"UKH2",2017,"non_democ",0,4,NA
"1983","United Kingdom","GB","Bedfordshire and Hertfordshire",2,"UKH2",2017,"non_democ",1,2,NA
"1984","United Kingdom","GB","Bedfordshire and Hertfordshire",2,"UKH2",2017,"populist",1,1,NA
"1985","United Kingdom","GB","Bedfordshire and Hertfordshire",2,"UKH2",2019,"eurosceptic",1,1,NA
"1986","United Kingdom","GB","Bedfordshire and Hertfordshire",2,"UKH2",2019,"non_democ",0,5,NA
"1987","United Kingdom","GB","Bedfordshire and Hertfordshire",2,"UKH2",2019,"non_democ",1,1,NA
"1988","United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"UKJ1",1992,"eurosceptic",1,1,NA
"1989","United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"UKJ1",1992,"non_democ",0,3,NA
"1990","United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"UKJ1",1992,"non_democ",1,1,NA
"1991","United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"UKJ1",1997,"eurosceptic",1,1,NA
"1992","United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"UKJ1",1997,"non_democ",0,3,NA
"1993","United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"UKJ1",1997,"non_democ",1,1,NA
"1994","United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"UKJ1",2001,"eurosceptic",1,1,NA
"1995","United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"UKJ1",2001,"non_democ",0,3,NA
"1996","United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"UKJ1",2001,"non_democ",1,1,NA
"1997","United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"UKJ1",2005,"eurosceptic",1,1,NA
"1998","United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"UKJ1",2005,"non_democ",0,3,NA
"1999","United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"UKJ1",2005,"non_democ",1,1,NA
"2000","United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"UKJ1",2010,"eurosceptic",1,2,NA
"2001","United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"UKJ1",2010,"farright",1,1,NA
"2002","United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"UKJ1",2010,"non_democ",0,4,NA
"2003","United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"UKJ1",2010,"non_democ",1,2,NA
"2004","United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"UKJ1",2010,"populist",1,1,NA
"2005","United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"UKJ1",2015,"eurosceptic",1,2,NA
"2006","United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"UKJ1",2015,"farright",1,1,NA
"2007","United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"UKJ1",2015,"non_democ",0,4,NA
"2008","United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"UKJ1",2015,"non_democ",1,2,NA
"2009","United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"UKJ1",2015,"populist",1,1,NA
"2010","United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"UKJ1",2017,"eurosceptic",1,2,NA
"2011","United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"UKJ1",2017,"farright",1,1,NA
"2012","United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"UKJ1",2017,"non_democ",0,4,NA
"2013","United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"UKJ1",2017,"non_democ",1,2,NA
"2014","United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"UKJ1",2017,"populist",1,1,NA
"2015","United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"UKJ1",2019,"eurosceptic",1,1,NA
"2016","United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"UKJ1",2019,"non_democ",0,5,NA
"2017","United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"UKJ1",2019,"non_democ",1,1,NA
"2018","United Kingdom","GB","Cheshire",2,"UKD6",1992,"eurosceptic",1,1,NA
"2019","United Kingdom","GB","Cheshire",2,"UKD6",1992,"non_democ",0,3,NA
"2020","United Kingdom","GB","Cheshire",2,"UKD6",1992,"non_democ",1,1,NA
