"","country","country_code","regionname","nutslevel","nuts3","year","ideology","ideo01","num_parties","voteshare","nuts2"
"32463","Norway","NO","Buskerud",3,"NO032",2001,"populist",1,2,0.167153365615643,"NO03"
"32464","Norway","NO","Buskerud",3,"NO032",2001,"populist_bl",1,2,0.0113554873766311,"NO03"
"32465","Norway","NO","Buskerud",3,"NO032",2005,"eurosceptic",1,5,0.42547791530111,"NO03"
"32466","Norway","NO","Buskerud",3,"NO032",2005,"farleft",1,2,0.0789831014552512,"NO03"
"32467","Norway","NO","Buskerud",3,"NO032",2005,"farright",1,1,0.239558377114095,"NO03"
"32468","Norway","NO","Buskerud",3,"NO032",2005,"non_democ",0,4,0.570029076587304,"NO03"
"32469","Norway","NO","Buskerud",3,"NO032",2005,"non_democ",1,5,0.42547791530111,"NO03"
"32470","Norway","NO","Buskerud",3,"NO032",2005,"populist",1,1,0.239558377114095,"NO03"
"32471","Norway","NO","Buskerud",3,"NO032",2005,"populist_bl",1,1,0.00646225375542964,"NO03"
"32472","Norway","NO","Buskerud",3,"NO032",2009,"eurosceptic",1,4,0.389321312576996,"NO03"
"32473","Norway","NO","Buskerud",3,"NO032",2009,"farleft",1,1,0.0455958114010527,"NO03"
"32474","Norway","NO","Buskerud",3,"NO032",2009,"farright",1,1,0.250335983872774,"NO03"
"32475","Norway","NO","Buskerud",3,"NO032",2009,"non_democ",0,5,0.606373894053085,"NO03"
"32476","Norway","NO","Buskerud",3,"NO032",2009,"non_democ",1,4,0.389321312576996,"NO03"
"32477","Norway","NO","Buskerud",3,"NO032",2009,"populist",1,1,0.250335983872774,"NO03"
"32478","Norway","NO","Buskerud",3,"NO032",2013,"eurosceptic",1,4,0.304863637570704,"NO03"
"32479","Norway","NO","Buskerud",3,"NO032",2013,"farleft",1,1,0.0271795416522824,"NO03"
"32480","Norway","NO","Buskerud",3,"NO032",2013,"farright",1,1,0.184919138539979,"NO03"
"32481","Norway","NO","Buskerud",3,"NO032",2013,"non_democ",0,6,0.689712404068301,"NO03"
"32482","Norway","NO","Buskerud",3,"NO032",2013,"non_democ",1,4,0.304863637570704,"NO03"
"32483","Norway","NO","Buskerud",3,"NO032",2013,"populist",1,1,0.184919138539979,"NO03"
"32484","Norway","NO","Buskerud",3,"NO032",2017,"eurosceptic",1,4,0.354742967234669,"NO03"
"32485","Norway","NO","Buskerud",3,"NO032",2017,"farleft",1,1,0.0497402986240383,"NO03"
"32486","Norway","NO","Buskerud",3,"NO032",2017,"farright",1,1,0.171956156679988,"NO03"
"32487","Norway","NO","Buskerud",3,"NO032",2017,"non_democ",0,6,0.638455330061573,"NO03"
"32488","Norway","NO","Buskerud",3,"NO032",2017,"non_democ",1,4,0.354742967234669,"NO03"
"32489","Norway","NO","Buskerud",3,"NO032",2017,"populist",1,1,0.171956156679988,"NO03"
"32490","Norway","NO","Finnmark",3,"NO073",1993,"eurosceptic",1,5,0.42581789211277,"NO07"
"32491","Norway","NO","Finnmark",3,"NO073",1993,"farleft",1,2,0.178227236514096,"NO07"
"32492","Norway","NO","Finnmark",3,"NO073",1993,"farright",1,1,0.0197887486828917,"NO07"
"32493","Norway","NO","Finnmark",3,"NO073",1993,"non_democ",0,4,0.566318007761301,"NO07"
"32494","Norway","NO","Finnmark",3,"NO073",1993,"non_democ",1,5,0.42581789211277,"NO07"
"32495","Norway","NO","Finnmark",3,"NO073",1993,"populist",1,1,0.0197887486828917,"NO07"
"32496","Norway","NO","Finnmark",3,"NO073",1993,"populist_bl",1,1,0.00478013929223099,"NO07"
"32497","Norway","NO","Finnmark",3,"NO073",1997,"eurosceptic",1,5,0.47996953541508,"NO07"
"32498","Norway","NO","Finnmark",3,"NO073",1997,"farleft",1,2,0.154506219852755,"NO07"
"32499","Norway","NO","Finnmark",3,"NO073",1997,"farright",1,1,0.100888550393501,"NO07"
"32500","Norway","NO","Finnmark",3,"NO073",1997,"non_democ",0,4,0.514089870525514,"NO07"
"32501","Norway","NO","Finnmark",3,"NO073",1997,"non_democ",1,5,0.47996953541508,"NO07"
"32502","Norway","NO","Finnmark",3,"NO073",1997,"populist",1,1,0.100888550393501,"NO07"
"32503","Norway","NO","Finnmark",3,"NO073",1997,"populist_bl",1,1,0.0117288651942117,"NO07"
"32504","Norway","NO","Finnmark",3,"NO073",2001,"eurosceptic",1,6,0.518356902356902,"NO07"
"32505","Norway","NO","Finnmark",3,"NO073",2001,"farleft",1,2,0.191461279461279,"NO07"
"32506","Norway","NO","Finnmark",3,"NO073",2001,"farright",1,1,0.104188552188552,"NO07"
"32507","Norway","NO","Finnmark",3,"NO073",2001,"non_democ",0,4,0.474424242424242,"NO07"
"32508","Norway","NO","Finnmark",3,"NO073",2001,"non_democ",1,6,0.518356902356902,"NO07"
"32509","Norway","NO","Finnmark",3,"NO073",2001,"populist",1,2,0.167676767676768,"NO07"
"32510","Norway","NO","Finnmark",3,"NO073",2001,"populist_bl",1,2,0.0716228956228956,"NO07"
"32511","Norway","NO","Finnmark",3,"NO073",2005,"eurosceptic",1,6,0.45584488723216,"NO07"
"32512","Norway","NO","Finnmark",3,"NO073",2005,"farleft",1,2,0.135991847461718,"NO07"
"32513","Norway","NO","Finnmark",3,"NO073",2005,"farright",1,1,0.176030464748317,"NO07"
"32514","Norway","NO","Finnmark",3,"NO073",2005,"non_democ",0,4,0.537665263214353,"NO07"
"32515","Norway","NO","Finnmark",3,"NO073",2005,"non_democ",1,6,0.45584488723216,"NO07"
"32516","Norway","NO","Finnmark",3,"NO073",2005,"populist",1,2,0.219072648770415,"NO07"
"32517","Norway","NO","Finnmark",3,"NO073",2005,"populist_bl",1,2,0.0511679047440264,"NO07"
"32518","Norway","NO","Finnmark",3,"NO073",2009,"eurosceptic",1,4,0.371841155234657,"NO07"
"32519","Norway","NO","Finnmark",3,"NO073",2009,"farleft",1,1,0.0799304719882337,"NO07"
"32520","Norway","NO","Finnmark",3,"NO073",2009,"farright",1,1,0.22133975130365,"NO07"
"32521","Norway","NO","Finnmark",3,"NO073",2009,"non_democ",0,5,0.620189864955208,"NO07"
"32522","Norway","NO","Finnmark",3,"NO073",2009,"non_democ",1,4,0.371841155234657,"NO07"
"32523","Norway","NO","Finnmark",3,"NO073",2009,"populist",1,1,0.22133975130365,"NO07"
"32524","Norway","NO","Finnmark",3,"NO073",2013,"eurosceptic",1,5,0.291443779809745,"NO07"
"32525","Norway","NO","Finnmark",3,"NO073",2013,"farleft",1,1,0.0514374555324251,"NO07"
"32526","Norway","NO","Finnmark",3,"NO073",2013,"farright",1,1,0.159108276897942,"NO07"
"32527","Norway","NO","Finnmark",3,"NO073",2013,"non_democ",0,6,0.700914385095787,"NO07"
"32528","Norway","NO","Finnmark",3,"NO073",2013,"non_democ",1,5,0.291443779809745,"NO07"
"32529","Norway","NO","Finnmark",3,"NO073",2013,"populist",1,2,0.173601412421935,"NO07"
"32530","Norway","NO","Finnmark",3,"NO073",2013,"populist_bl",1,1,0.0144931355239927,"NO07"
"32531","Norway","NO","Finnmark",3,"NO073",2017,"eurosceptic",1,4,0.433462302092348,"NO07"
"32532","Norway","NO","Finnmark",3,"NO073",2017,"farleft",1,1,0.0874866364608257,"NO07"
"32533","Norway","NO","Finnmark",3,"NO073",2017,"farright",1,1,0.178027796161482,"NO07"
"32534","Norway","NO","Finnmark",3,"NO073",2017,"non_democ",0,6,0.556941404062516,"NO07"
"32535","Norway","NO","Finnmark",3,"NO073",2017,"non_democ",1,4,0.433462302092348,"NO07"
"32536","Norway","NO","Finnmark",3,"NO073",2017,"populist",1,1,0.178027796161482,"NO07"
"32537","Norway","NO","Hedmark",3,"NO021",1993,"eurosceptic",1,5,0.384076149808736,"NO02"
"32538","Norway","NO","Hedmark",3,"NO021",1993,"farleft",1,2,0.107134596566142,"NO02"
"32539","Norway","NO","Hedmark",3,"NO021",1993,"farright",1,1,0.0359754470242861,"NO02"
"32540","Norway","NO","Hedmark",3,"NO021",1993,"non_democ",0,5,0.609767814251401,"NO02"
"32541","Norway","NO","Hedmark",3,"NO021",1993,"non_democ",1,5,0.384076149808736,"NO02"
"32542","Norway","NO","Hedmark",3,"NO021",1993,"populist",1,1,0.0359754470242861,"NO02"
"32543","Norway","NO","Hedmark",3,"NO021",1993,"populist_bl",1,1,0.00314918601547905,"NO02"
"32544","Norway","NO","Hedmark",3,"NO021",1997,"eurosceptic",1,5,0.410222041939296,"NO02"
"32545","Norway","NO","Hedmark",3,"NO021",1997,"farleft",1,2,0.0842225004850003,"NO02"
"32546","Norway","NO","Hedmark",3,"NO021",1997,"farright",1,1,0.109936332692545,"NO02"
"32547","Norway","NO","Hedmark",3,"NO021",1997,"non_democ",0,4,0.584901500855364,"NO02"
"32548","Norway","NO","Hedmark",3,"NO021",1997,"non_democ",1,5,0.410222041939296,"NO02"
"32549","Norway","NO","Hedmark",3,"NO021",1997,"populist",1,1,0.109936332692545,"NO02"
"32550","Norway","NO","Hedmark",3,"NO021",1997,"populist_bl",1,1,0.00678118551701028,"NO02"
"32551","Norway","NO","Hedmark",3,"NO021",2001,"eurosceptic",1,6,0.423459614275884,"NO02"
"32552","Norway","NO","Hedmark",3,"NO021",2001,"farleft",1,2,0.139225204113895,"NO02"
"32553","Norway","NO","Hedmark",3,"NO021",2001,"farright",1,1,0.109858840595882,"NO02"
"32554","Norway","NO","Hedmark",3,"NO021",2001,"non_democ",0,5,0.568571109747252,"NO02"
"32555","Norway","NO","Hedmark",3,"NO021",2001,"non_democ",1,6,0.423459614275884,"NO02"
"32556","Norway","NO","Hedmark",3,"NO021",2001,"populist",1,2,0.11760493964924,"NO02"
"32557","Norway","NO","Hedmark",3,"NO021",2001,"populist_bl",1,2,0.0115122096375235,"NO02"
"32558","Norway","NO","Hedmark",3,"NO021",2005,"eurosceptic",1,5,0.395308702212825,"NO02"
"32559","Norway","NO","Hedmark",3,"NO021",2005,"farleft",1,2,0.0922537565621245,"NO02"
"32560","Norway","NO","Hedmark",3,"NO021",2005,"farright",1,1,0.169119839527256,"NO02"
"32561","Norway","NO","Hedmark",3,"NO021",2005,"non_democ",0,5,0.598655498631102,"NO02"
"32562","Norway","NO","Hedmark",3,"NO021",2005,"non_democ",1,5,0.395308702212825,"NO02"
"32563","Norway","NO","Hedmark",3,"NO021",2005,"populist",1,1,0.169119839527256,"NO02"
"32564","Norway","NO","Hedmark",3,"NO021",2005,"populist_bl",1,1,0.00505995138832416,"NO02"
"32565","Norway","NO","Hedmark",3,"NO021",2009,"eurosceptic",1,4,0.369455000506077,"NO02"
"32566","Norway","NO","Hedmark",3,"NO021",2009,"farleft",1,1,0.0651275775448799,"NO02"
"32567","Norway","NO","Hedmark",3,"NO021",2009,"farright",1,1,0.177826443011069,"NO02"
"32568","Norway","NO","Hedmark",3,"NO021",2009,"non_democ",0,5,0.623984394409224,"NO02"
"32569","Norway","NO","Hedmark",3,"NO021",2009,"non_democ",1,4,0.369455000506077,"NO02"
"32570","Norway","NO","Hedmark",3,"NO021",2009,"populist",1,1,0.177826443011069,"NO02"
"32571","Norway","NO","Hedmark",3,"NO021",2013,"eurosceptic",1,4,0.300410978234028,"NO02"
"32572","Norway","NO","Hedmark",3,"NO021",2013,"farleft",1,1,0.0387430768688045,"NO02"
"32573","Norway","NO","Hedmark",3,"NO021",2013,"farright",1,1,0.13507602215402,"NO02"
"32574","Norway","NO","Hedmark",3,"NO021",2013,"non_democ",0,7,0.693724203619431,"NO02"
"32575","Norway","NO","Hedmark",3,"NO021",2013,"non_democ",1,4,0.300410978234028,"NO02"
"32576","Norway","NO","Hedmark",3,"NO021",2013,"populist",1,1,0.13507602215402,"NO02"
"32577","Norway","NO","Hedmark",3,"NO021",2017,"eurosceptic",1,4,0.411103474077103,"NO02"
"32578","Norway","NO","Hedmark",3,"NO021",2017,"farleft",1,1,0.0567963319035646,"NO02"
"32579","Norway","NO","Hedmark",3,"NO021",2017,"farright",1,1,0.116376797723971,"NO02"
"32580","Norway","NO","Hedmark",3,"NO021",2017,"non_democ",0,7,0.581440267276856,"NO02"
"32581","Norway","NO","Hedmark",3,"NO021",2017,"non_democ",1,4,0.411103474077103,"NO02"
"32582","Norway","NO","Hedmark",3,"NO021",2017,"populist",1,1,0.116376797723971,"NO02"
"32583","Norway","NO","Hordaland",3,"NO051",1993,"eurosceptic",1,5,0.406307340410379,"NO05"
"32584","Norway","NO","Hordaland",3,"NO051",1993,"farleft",1,2,0.0807017837842367,"NO05"
"32585","Norway","NO","Hordaland",3,"NO051",1993,"farright",1,1,0.053668529488157,"NO05"
"32586","Norway","NO","Hordaland",3,"NO051",1993,"non_democ",0,5,0.591045051234573,"NO05"
"32587","Norway","NO","Hordaland",3,"NO051",1993,"non_democ",1,5,0.406307340410379,"NO05"
"32588","Norway","NO","Hordaland",3,"NO051",1993,"populist",1,1,0.053668529488157,"NO05"
"32589","Norway","NO","Hordaland",3,"NO051",1993,"populist_bl",1,1,0.00696253969317906,"NO05"
"32590","Norway","NO","Hordaland",3,"NO051",1997,"eurosceptic",1,5,0.472663558811404,"NO05"
"32591","Norway","NO","Hordaland",3,"NO051",1997,"farleft",1,2,0.081632733961247,"NO05"
"32592","Norway","NO","Hordaland",3,"NO051",1997,"farright",1,1,0.159753274347509,"NO05"
"32593","Norway","NO","Hordaland",3,"NO051",1997,"non_democ",0,4,0.524700313956807,"NO05"
"32594","Norway","NO","Hordaland",3,"NO051",1997,"non_democ",1,5,0.472663558811404,"NO05"
"32595","Norway","NO","Hordaland",3,"NO051",1997,"populist",1,1,0.159753274347509,"NO05"
"32596","Norway","NO","Hordaland",3,"NO051",1997,"populist_bl",1,1,0.0324303111026544,"NO05"
"32597","Norway","NO","Hordaland",3,"NO051",2001,"eurosceptic",1,6,0.51454136046507,"NO05"
"32598","Norway","NO","Hordaland",3,"NO051",2001,"farleft",1,2,0.14364070235424,"NO05"
"32599","Norway","NO","Hordaland",3,"NO051",2001,"farright",1,1,0.164555409132821,"NO05"
"32600","Norway","NO","Hordaland",3,"NO051",2001,"non_democ",0,4,0.480654390901212,"NO05"
"32601","Norway","NO","Hordaland",3,"NO051",2001,"non_democ",1,6,0.51454136046507,"NO05"
"32602","Norway","NO","Hordaland",3,"NO051",2001,"populist",1,2,0.17685491881453,"NO05"
"32603","Norway","NO","Hordaland",3,"NO051",2001,"populist_bl",1,2,0.0488893637734326,"NO05"
"32604","Norway","NO","Hordaland",3,"NO051",2005,"eurosceptic",1,5,0.467100280491564,"NO05"
"32605","Norway","NO","Hordaland",3,"NO051",2005,"farleft",1,2,0.108904560556873,"NO05"
"32606","Norway","NO","Hordaland",3,"NO051",2005,"farright",1,1,0.220610230901265,"NO05"
"32607","Norway","NO","Hordaland",3,"NO051",2005,"non_democ",0,4,0.528245158000099,"NO05"
"32608","Norway","NO","Hordaland",3,"NO051",2005,"non_democ",1,5,0.467100280491564,"NO05"
"32609","Norway","NO","Hordaland",3,"NO051",2005,"populist",1,1,0.220610230901265,"NO05"
"32610","Norway","NO","Hordaland",3,"NO051",2005,"populist_bl",1,1,0.0342527012060757,"NO05"
"32611","Norway","NO","Hordaland",3,"NO051",2009,"eurosceptic",1,4,0.407068650250544,"NO05"
"32612","Norway","NO","Hordaland",3,"NO051",2009,"farleft",1,1,0.0545151754551895,"NO05"
"32613","Norway","NO","Hordaland",3,"NO051",2009,"farright",1,1,0.226795443839874,"NO05"
"32614","Norway","NO","Hordaland",3,"NO051",2009,"non_democ",0,5,0.587071098203722,"NO05"
"32615","Norway","NO","Hordaland",3,"NO051",2009,"non_democ",1,4,0.407068650250544,"NO05"
"32616","Norway","NO","Hordaland",3,"NO051",2009,"populist",1,1,0.226795443839874,"NO05"
"32617","Norway","NO","Hordaland",3,"NO051",2013,"eurosceptic",1,4,0.320035581129492,"NO05"
"32618","Norway","NO","Hordaland",3,"NO051",2013,"farleft",1,1,0.0491429603916704,"NO05"
"32619","Norway","NO","Hordaland",3,"NO051",2013,"farright",1,1,0.150653421035258,"NO05"
"32620","Norway","NO","Hordaland",3,"NO051",2013,"non_democ",0,6,0.675238800109801,"NO05"
"32621","Norway","NO","Hordaland",3,"NO051",2013,"non_democ",1,4,0.320035581129492,"NO05"
"32622","Norway","NO","Hordaland",3,"NO051",2013,"populist",1,1,0.150653421035258,"NO05"
"32623","Norway","NO","Hordaland",3,"NO051",2017,"eurosceptic",1,4,0.349626510752366,"NO05"
"32624","Norway","NO","Hordaland",3,"NO051",2017,"farleft",1,1,0.0697024724123481,"NO05"
"32625","Norway","NO","Hordaland",3,"NO051",2017,"farright",1,1,0.149861313431644,"NO05"
"32626","Norway","NO","Hordaland",3,"NO051",2017,"non_democ",0,6,0.643452464097806,"NO05"
"32627","Norway","NO","Hordaland",3,"NO051",2017,"non_democ",1,4,0.349626510752366,"NO05"
"32628","Norway","NO","Hordaland",3,"NO051",2017,"populist",1,1,0.149861313431644,"NO05"
"32629","Norway","NO","More og Romsdal",3,"NO053",1993,"eurosceptic",1,5,0.494796068140373,"NO05"
"32630","Norway","NO","More og Romsdal",3,"NO053",1993,"farleft",1,2,0.0619801627896633,"NO05"
"32631","Norway","NO","More og Romsdal",3,"NO053",1993,"farright",1,1,0.0588963513172916,"NO05"
"32632","Norway","NO","More og Romsdal",3,"NO053",1993,"non_democ",0,5,0.503676852140135,"NO05"
"32633","Norway","NO","More og Romsdal",3,"NO053",1993,"non_democ",1,5,0.494796068140373,"NO05"
"32634","Norway","NO","More og Romsdal",3,"NO053",1993,"populist",1,1,0.0588963513172916,"NO05"
"32635","Norway","NO","More og Romsdal",3,"NO053",1993,"populist_bl",1,1,0.00295037732212486,"NO05"
"32636","Norway","NO","More og Romsdal",3,"NO053",1997,"eurosceptic",1,5,0.523494035156744,"NO05"
"32637","Norway","NO","More og Romsdal",3,"NO053",1997,"farleft",1,2,0.0478171062430621,"NO05"
"32638","Norway","NO","More og Romsdal",3,"NO053",1997,"farright",1,1,0.14651453623168,"NO05"
"32639","Norway","NO","More og Romsdal",3,"NO053",1997,"non_democ",0,4,0.474580915311872,"NO05"
"32640","Norway","NO","More og Romsdal",3,"NO053",1997,"non_democ",1,5,0.523494035156744,"NO05"
"32641","Norway","NO","More og Romsdal",3,"NO053",1997,"populist",1,1,0.14651453623168,"NO05"
"32642","Norway","NO","More og Romsdal",3,"NO053",1997,"populist_bl",1,1,0.00681495637022777,"NO05"
"32643","Norway","NO","More og Romsdal",3,"NO053",2001,"eurosceptic",1,6,0.542350228384273,"NO05"
"32644","Norway","NO","More og Romsdal",3,"NO053",2001,"farleft",1,2,0.0913757398622351,"NO05"
"32645","Norway","NO","More og Romsdal",3,"NO053",2001,"farright",1,1,0.171677412721959,"NO05"
"32646","Norway","NO","More og Romsdal",3,"NO053",2001,"non_democ",0,4,0.452979276513872,"NO05"
"32647","Norway","NO","More og Romsdal",3,"NO053",2001,"non_democ",1,6,0.542350228384273,"NO05"
"32648","Norway","NO","More og Romsdal",3,"NO053",2001,"populist",1,2,0.188501476052697,"NO05"
"32649","Norway","NO","More og Romsdal",3,"NO053",2001,"populist_bl",1,2,0.0210319150498627,"NO05"
"32650","Norway","NO","More og Romsdal",3,"NO053",2005,"eurosceptic",1,5,0.518106423164861,"NO05"
"32651","Norway","NO","More og Romsdal",3,"NO053",2005,"farleft",1,2,0.0631523637757928,"NO05"
"32652","Norway","NO","More og Romsdal",3,"NO053",2005,"farright",1,1,0.261392845477655,"NO05"
"32653","Norway","NO","More og Romsdal",3,"NO053",2005,"non_democ",0,4,0.477448627462118,"NO05"
"32654","Norway","NO","More og Romsdal",3,"NO053",2005,"non_democ",1,5,0.518106423164861,"NO05"
"32655","Norway","NO","More og Romsdal",3,"NO053",2005,"populist",1,1,0.261392845477655,"NO05"
"32656","Norway","NO","More og Romsdal",3,"NO053",2005,"populist_bl",1,1,0.00406861979351577,"NO05"
"32657","Norway","NO","More og Romsdal",3,"NO053",2009,"eurosceptic",1,4,0.479641191245066,"NO05"
"32658","Norway","NO","More og Romsdal",3,"NO053",2009,"farleft",1,1,0.0378830283458916,"NO05"
"32659","Norway","NO","More og Romsdal",3,"NO053",2009,"farright",1,1,0.272457839971295,"NO05"
"32660","Norway","NO","More og Romsdal",3,"NO053",2009,"non_democ",0,5,0.515464657337639,"NO05"
"32661","Norway","NO","More og Romsdal",3,"NO053",2009,"non_democ",1,4,0.479641191245066,"NO05"
"32662","Norway","NO","More og Romsdal",3,"NO053",2009,"populist",1,1,0.272457839971295,"NO05"
"32663","Norway","NO","More og Romsdal",3,"NO053",2013,"eurosceptic",1,4,0.394858286651562,"NO05"
"32664","Norway","NO","More og Romsdal",3,"NO053",2013,"farleft",1,1,0.0245478934126576,"NO05"
"32665","Norway","NO","More og Romsdal",3,"NO053",2013,"farright",1,1,0.199788715753187,"NO05"
"32666","Norway","NO","More og Romsdal",3,"NO053",2013,"non_democ",0,6,0.601034180787034,"NO05"
"32667","Norway","NO","More og Romsdal",3,"NO053",2013,"non_democ",1,4,0.394858286651562,"NO05"
"32668","Norway","NO","More og Romsdal",3,"NO053",2013,"populist",1,1,0.199788715753187,"NO05"
"32669","Norway","NO","More og Romsdal",3,"NO053",2017,"eurosceptic",1,4,0.450355233777658,"NO05"
"32670","Norway","NO","More og Romsdal",3,"NO053",2017,"farleft",1,1,0.0388727248122336,"NO05"
"32671","Norway","NO","More og Romsdal",3,"NO053",2017,"farright",1,1,0.221598213681575,"NO05"
"32672","Norway","NO","More og Romsdal",3,"NO053",2017,"non_democ",0,6,0.544048988429528,"NO05"
"32673","Norway","NO","More og Romsdal",3,"NO053",2017,"non_democ",1,4,0.450355233777658,"NO05"
"32674","Norway","NO","More og Romsdal",3,"NO053",2017,"populist",1,1,0.221598213681575,"NO05"
"32675","Norway","NO","Nord-Trondelag",3,"NO062",1993,"eurosceptic",1,5,0.482423675412407,"NO06"
"32676","Norway","NO","Nord-Trondelag",3,"NO062",1993,"farleft",1,2,0.101949561795743,"NO06"
"32677","Norway","NO","Nord-Trondelag",3,"NO062",1993,"farright",1,1,0.0244486331054029,"NO06"
"32678","Norway","NO","Nord-Trondelag",3,"NO062",1993,"non_democ",0,4,0.514934716508675,"NO06"
"32679","Norway","NO","Nord-Trondelag",3,"NO062",1993,"non_democ",1,5,0.482423675412407,"NO06"
"32680","Norway","NO","Nord-Trondelag",3,"NO062",1993,"populist",1,1,0.0244486331054029,"NO06"
"32681","Norway","NO","Nord-Trondelag",3,"NO062",1993,"populist_bl",1,1,0.0046778476397507,"NO06"
"32682","Norway","NO","Nord-Trondelag",3,"NO062",1997,"eurosceptic",1,5,0.473828077189833,"NO06"
"32683","Norway","NO","Nord-Trondelag",3,"NO062",1997,"farleft",1,2,0.0726612541307984,"NO06"
"32684","Norway","NO","Nord-Trondelag",3,"NO062",1997,"farright",1,1,0.0904491860797193,"NO06"
"32685","Norway","NO","Nord-Trondelag",3,"NO062",1997,"non_democ",0,4,0.52288088341289,"NO06"
"32686","Norway","NO","Nord-Trondelag",3,"NO062",1997,"non_democ",1,5,0.473828077189833,"NO06"
"32687","Norway","NO","Nord-Trondelag",3,"NO062",1997,"populist",1,1,0.0904491860797193,"NO06"
"32688","Norway","NO","Nord-Trondelag",3,"NO062",1997,"populist_bl",1,1,0.0100907075734704,"NO06"
"32689","Norway","NO","Nord-Trondelag",3,"NO062",2001,"eurosceptic",1,6,0.523467854003006,"NO06"
"32690","Norway","NO","Nord-Trondelag",3,"NO062",2001,"farleft",1,2,0.141345962961913,"NO06"
"32691","Norway","NO","Nord-Trondelag",3,"NO062",2001,"farright",1,1,0.105740052749497,"NO06"
"32692","Norway","NO","Nord-Trondelag",3,"NO062",2001,"non_democ",0,4,0.470604917614361,"NO06"
"32693","Norway","NO","Nord-Trondelag",3,"NO062",2001,"non_democ",1,6,0.523467854003006,"NO06"
"32694","Norway","NO","Nord-Trondelag",3,"NO062",2001,"populist",1,2,0.124953915090326,"NO06"
"32695","Norway","NO","Nord-Trondelag",3,"NO062",2001,"populist_bl",1,2,0.0234111341141771,"NO06"
"32696","Norway","NO","Nord-Trondelag",3,"NO062",2005,"eurosceptic",1,5,0.476328187582312,"NO06"
"32697","Norway","NO","Nord-Trondelag",3,"NO062",2005,"farleft",1,2,0.118963246575156,"NO06"
"32698","Norway","NO","Nord-Trondelag",3,"NO062",2005,"farright",1,1,0.148208491168045,"NO06"
"32699","Norway","NO","Nord-Trondelag",3,"NO062",2005,"non_democ",0,4,0.519395000882517,"NO06"
"32700","Norway","NO","Nord-Trondelag",3,"NO062",2005,"non_democ",1,5,0.476328187582312,"NO06"
"32701","Norway","NO","Nord-Trondelag",3,"NO062",2005,"populist",1,1,0.148208491168045,"NO06"
"32702","Norway","NO","Nord-Trondelag",3,"NO062",2005,"populist_bl",1,1,0.00492851615005499,"NO06"
"32703","Norway","NO","Nord-Trondelag",3,"NO062",2009,"eurosceptic",1,4,0.432511841834283,"NO06"
"32704","Norway","NO","Nord-Trondelag",3,"NO062",2009,"farleft",1,1,0.0643234708587904,"NO06"
"32705","Norway","NO","Nord-Trondelag",3,"NO062",2009,"farright",1,1,0.173556669183772,"NO06"
"32706","Norway","NO","Nord-Trondelag",3,"NO062",2009,"non_democ",0,5,0.561584403102904,"NO06"
"32707","Norway","NO","Nord-Trondelag",3,"NO062",2009,"non_democ",1,4,0.432511841834283,"NO06"
"32708","Norway","NO","Nord-Trondelag",3,"NO062",2009,"populist",1,1,0.173556669183772,"NO06"
"32709","Norway","NO","Nord-Trondelag",3,"NO062",2013,"eurosceptic",1,4,0.363962885363664,"NO06"
"32710","Norway","NO","Nord-Trondelag",3,"NO062",2013,"farleft",1,1,0.0337831682781776,"NO06"
"32711","Norway","NO","Nord-Trondelag",3,"NO062",2013,"farright",1,1,0.128430696354905,"NO06"
"32712","Norway","NO","Nord-Trondelag",3,"NO062",2013,"non_democ",0,6,0.631573467980167,"NO06"
"32713","Norway","NO","Nord-Trondelag",3,"NO062",2013,"non_democ",1,4,0.363962885363664,"NO06"
"32714","Norway","NO","Nord-Trondelag",3,"NO062",2013,"populist",1,1,0.128430696354905,"NO06"
"32715","Norway","NO","Nord-Trondelag",3,"NO062",2017,"eurosceptic",1,4,0.434019193955299,"NO06"
"32716","Norway","NO","Nord-Trondelag",3,"NO062",2017,"farleft",1,1,0.0500893774008291,"NO06"
"32717","Norway","NO","Nord-Trondelag",3,"NO062",2017,"farright",1,1,0.114276296606194,"NO06"
"32718","Norway","NO","Nord-Trondelag",3,"NO062",2017,"non_democ",0,6,0.560136411465663,"NO06"
"32719","Norway","NO","Nord-Trondelag",3,"NO062",2017,"non_democ",1,4,0.434019193955299,"NO06"
"32720","Norway","NO","Nord-Trondelag",3,"NO062",2017,"populist",1,1,0.114276296606194,"NO06"
"32721","Norway","NO","Nordland",3,"NO071",1993,"eurosceptic",1,5,0.465454685811332,"NO07"
"32722","Norway","NO","Nordland",3,"NO071",1993,"farleft",1,2,0.129427203952447,"NO07"
"32723","Norway","NO","Nordland",3,"NO071",1993,"farright",1,1,0.0381503782615408,"NO07"
"32724","Norway","NO","Nordland",3,"NO071",1993,"non_democ",0,5,0.532229427203952,"NO07"
"32725","Norway","NO","Nordland",3,"NO071",1993,"non_democ",1,5,0.465454685811332,"NO07"
"32726","Norway","NO","Nordland",3,"NO071",1993,"populist",1,1,0.0381503782615408,"NO07"
"32727","Norway","NO","Nordland",3,"NO071",1993,"populist_bl",1,1,0.00628377335186043,"NO07"
"32728","Norway","NO","Nordland",3,"NO071",1997,"eurosceptic",1,5,0.439858890906139,"NO07"
"32729","Norway","NO","Nordland",3,"NO071",1997,"farleft",1,2,0.086635965106496,"NO07"
"32730","Norway","NO","Nordland",3,"NO071",1997,"farright",1,1,0.11348506989033,"NO07"
"32731","Norway","NO","Nordland",3,"NO071",1997,"non_democ",0,4,0.557927054273864,"NO07"
